card_id,account_id,customer_id,card_type,network,issue_date,expiry_date,card_status
CARD011377,ACC011538,CUS009658,Credit,RuPay,2025-01-08,2029-01-08,Active
CARD011378,ACC008415,CUS007030,Credit,Visa,2023-05-17,2027-05-17,Active
CARD011379,ACC006833,CUS005485,Credit,Mastercard,2025-12-11,2029-12-11,Active
CARD011380,ACC005775,CUS009540,Debit,Visa,2023-11-23,2027-11-23,Active
CARD011381,ACC010816,CUS007534,Debit,Mastercard,2023-09-02,2027-09-02,Blocked
CARD011382,ACC013575,CUS009866,Debit,RuPay,2024-06-28,2028-06-28,Active
CARD011383,ACC004079,CUS009425,Credit,RuPay,2023-02-20,2027-02-20,Active
CARD011384,ACC004409,CUS003688,Debit,RuPay,2024-06-24,2028-06-24,Active
CARD011385,ACC001149,CUS008426,Debit,Visa,2024-02-17,2028-02-17,Blocked
CARD011386,ACC010801,CUS006494,Debit,Visa,2025-10-16,2029-10-16,Active
CARD011387,ACC003968,CUS006887,Credit,Visa,2025-08-21,2029-08-21,Active
CARD011388,ACC002069,CUS009392,Credit,Visa,2024-09-08,2028-09-08,Active
CARD011389,ACC011020,CUS005707,Debit,Mastercard,2023-03-22,2027-03-22,Active
CARD011390,ACC003734,CUS000272,Debit,RuPay,2024-03-06,2028-03-06,Active
CARD011391,ACC009737,CUS009510,Debit,RuPay,2025-01-04,2029-01-04,Active
CARD011392,ACC007117,CUS008421,Debit,Visa,2024-08-26,2028-08-26,Active
CARD011393,ACC003811,CUS007913,Debit,Visa,2024-09-26,2028-09-26,Active
CARD011394,ACC005323,CUS005934,Debit,Mastercard,2023-02-23,2027-02-23,Active
CARD011395,ACC013006,CUS006027,Credit,RuPay,2022-08-15,2026-08-15,Active
CARD011396,ACC005114,CUS002454,Credit,Visa,2024-04-01,2028-04-01,Active
CARD011397,ACC004600,CUS004154,Debit,Visa,2024-04-22,2028-04-22,Active
CARD011398,ACC012447,CUS009059,Debit,Visa,2025-08-02,2029-08-02,Active
CARD011399,ACC010883,CUS000108,Credit,Visa,2022-05-09,2026-05-09,Active
CARD011400,ACC013557,CUS000421,Debit,RuPay,2022-05-29,2026-05-29,Active
CARD011401,ACC003371,CUS002178,Debit,RuPay,2022-05-29,2026-05-29,Expired
CARD011402,ACC001508,CUS004952,Debit,Mastercard,2026-03-26,2030-03-26,Active
CARD011403,ACC010928,CUS006635,Debit,Visa,2026-03-11,2030-03-11,Active
CARD011404,ACC012311,CUS003558,Debit,Visa,2022-08-21,2026-08-21,Active
CARD011405,ACC011197,CUS008709,Debit,Mastercard,2023-01-25,2027-01-25,Active
CARD011406,ACC011862,CUS008579,Credit,RuPay,2022-07-08,2026-07-08,Active
CARD011407,ACC006415,CUS006008,Debit,Mastercard,2026-06-03,2030-06-03,Active
CARD011408,ACC000814,CUS005962,Credit,Visa,2026-07-26,2030-07-26,Active
CARD011409,ACC002810,CUS004258,Debit,Mastercard,2026-05-30,2030-05-30,Active
CARD011410,ACC012728,CUS007231,Debit,Visa,2023-10-03,2027-10-03,Active
CARD011411,ACC010591,CUS005757,Credit,Mastercard,2024-01-10,2028-01-10,Active
CARD011412,ACC002062,CUS006247,Credit,Visa,2022-10-27,2026-10-27,Active
CARD011413,ACC011230,CUS003412,Debit,Mastercard,2022-07-31,2026-07-31,Active
CARD011414,ACC010288,CUS008413,Debit,Mastercard,2026-07-07,2030-07-07,Active
CARD011415,ACC010029,CUS008320,Debit,RuPay,2026-02-25,2030-02-25,Blocked
CARD011416,ACC006296,CUS009938,Debit,Mastercard,2024-11-07,2028-11-07,Active
CARD011417,ACC005045,CUS006543,Debit,Visa,2025-06-17,2029-06-17,Active
CARD011418,ACC001555,CUS009955,Debit,Mastercard,2022-05-31,2026-05-31,Active
CARD011419,ACC014215,CUS008722,Credit,Mastercard,2023-07-05,2027-07-05,Active
CARD011420,ACC005869,CUS002779,Credit,RuPay,2025-04-13,2029-04-13,Active
CARD011421,ACC012847,CUS001899,Credit,Mastercard,2025-11-22,2029-11-22,Blocked
CARD011422,ACC012928,CUS004387,Debit,Mastercard,2023-09-12,2027-09-12,Active
CARD011423,ACC014674,CUS009175,Debit,Mastercard,2024-10-23,2028-10-23,Active
CARD011424,ACC005938,CUS005766,Debit,Visa,2024-06-05,2028-06-05,Active
CARD011425,ACC009595,CUS007764,Debit,Visa,2025-04-03,2029-04-03,Active
CARD011426,ACC003135,CUS004269,Debit,Visa,2022-06-15,2026-06-15,Active
CARD011427,ACC001970,CUS008254,Debit,Mastercard,2023-05-31,2027-05-31,Active
CARD011428,ACC014795,CUS006878,Debit,Visa,2021-11-08,2025-11-08,Active
CARD011429,ACC010649,CUS005634,Debit,RuPay,2024-11-28,2028-11-28,Active
CARD011430,ACC012583,CUS009064,Debit,RuPay,2025-02-13,2029-02-13,Expired
CARD011431,ACC007774,CUS009588,Credit,Mastercard,2023-04-08,2027-04-08,Active
CARD011432,ACC012300,CUS004688,Debit,Visa,2025-12-10,2029-12-10,Expired
CARD011433,ACC006896,CUS004883,Debit,RuPay,2025-03-04,2029-03-04,Blocked
CARD011434,ACC006071,CUS006561,Credit,RuPay,2021-11-10,2025-11-10,Blocked
CARD011435,ACC010570,CUS006691,Debit,RuPay,2021-12-26,2025-12-26,Blocked
CARD011436,ACC009698,CUS007677,Debit,RuPay,2022-02-14,2026-02-14,Active
CARD011437,ACC009945,CUS006245,Debit,RuPay,2022-08-30,2026-08-30,Active
CARD011438,ACC003437,CUS001253,Debit,Visa,2023-04-16,2027-04-16,Active
CARD011439,ACC009111,CUS007760,Debit,Mastercard,2022-06-11,2026-06-11,Expired
CARD011440,ACC004043,CUS003295,Debit,Visa,2023-05-25,2027-05-25,Active
CARD011441,ACC004961,CUS003382,Credit,RuPay,2025-06-06,2029-06-06,Active
CARD011442,ACC002405,CUS004703,Debit,Visa,2022-08-07,2026-08-07,Active
CARD011443,ACC005461,CUS003741,Debit,Mastercard,2025-12-18,2029-12-18,Blocked
CARD011444,ACC014139,CUS007887,Debit,Mastercard,2025-10-05,2029-10-05,Active
CARD011445,ACC012502,CUS004781,Debit,Visa,2022-08-27,2026-08-27,Active
CARD011446,ACC004497,CUS004800,Credit,Mastercard,2022-09-26,2026-09-26,Active
CARD011447,ACC002425,CUS001052,Debit,Visa,2025-07-18,2029-07-18,Active
CARD011448,ACC003052,CUS003726,Debit,Visa,2022-09-20,2026-09-20,Active
CARD011449,ACC007419,CUS000826,Debit,Visa,2023-01-07,2027-01-07,Active
CARD011450,ACC014948,CUS000030,Credit,Mastercard,2023-07-16,2027-07-16,Active
CARD011451,ACC002045,CUS009721,Debit,RuPay,2026-03-27,2030-03-27,Active
CARD011452,ACC014876,CUS006563,Debit,Mastercard,2022-02-10,2026-02-10,Active
CARD011453,ACC000811,CUS000868,Debit,RuPay,2023-09-02,2027-09-02,Active
CARD011454,ACC013429,CUS008828,Debit,RuPay,2024-02-18,2028-02-18,Active
CARD011455,ACC003633,CUS007904,Debit,RuPay,2023-12-27,2027-12-27,Active
CARD011456,ACC002031,CUS003456,Credit,Visa,2026-03-16,2030-03-16,Active
CARD011457,ACC011692,CUS006055,Debit,Visa,2022-01-03,2026-01-03,Active
CARD011458,ACC002031,CUS003456,Debit,Visa,2026-03-12,2030-03-12,Active
CARD011459,ACC008889,CUS009273,Debit,Visa,2022-05-30,2026-05-30,Active
CARD011460,ACC013777,CUS008130,Credit,RuPay,2022-05-13,2026-05-13,Active
CARD011461,ACC000526,CUS005238,Debit,Visa,2022-04-27,2026-04-27,Active
CARD011462,ACC007067,CUS007658,Debit,Visa,2023-11-04,2027-11-04,Active
CARD011463,ACC003591,CUS001300,Credit,Visa,2024-09-22,2028-09-22,Active
CARD011464,ACC007224,CUS007762,Credit,Mastercard,2024-07-20,2028-07-20,Active
CARD011465,ACC000375,CUS004409,Debit,RuPay,2025-10-21,2029-10-21,Active
CARD011466,ACC009439,CUS009884,Debit,Mastercard,2024-11-01,2028-11-01,Active
CARD011467,ACC011148,CUS009487,Debit,Visa,2024-05-04,2028-05-04,Active
CARD011468,ACC003970,CUS002480,Debit,Visa,2024-01-29,2028-01-29,Active
CARD011469,ACC014959,CUS007593,Debit,Mastercard,2022-11-02,2026-11-02,Active
CARD011470,ACC007254,CUS007283,Debit,Visa,2024-02-05,2028-02-05,Active
CARD011471,ACC011336,CUS006733,Credit,Visa,2026-06-30,2030-06-30,Active
CARD011472,ACC000016,CUS002351,Credit,RuPay,2023-06-08,2027-06-08,Active
CARD011473,ACC009976,CUS007710,Debit,Visa,2026-01-21,2030-01-21,Active
CARD011474,ACC004761,CUS004637,Credit,Visa,2025-09-29,2029-09-29,Active
CARD011475,ACC003971,CUS003001,Debit,Mastercard,2026-04-25,2030-04-25,Active
CARD011476,ACC011230,CUS003412,Debit,RuPay,2023-10-09,2027-10-09,Active
CARD011477,ACC008562,CUS003375,Credit,Visa,2025-01-07,2029-01-07,Active
CARD011478,ACC001197,CUS009521,Debit,Visa,2025-03-31,2029-03-31,Blocked
CARD011479,ACC000690,CUS005663,Credit,RuPay,2025-09-07,2029-09-07,Blocked
CARD011480,ACC001235,CUS005377,Debit,Mastercard,2023-12-06,2027-12-06,Blocked
CARD011481,ACC014457,CUS001105,Credit,Visa,2023-10-24,2027-10-24,Active
CARD011482,ACC003717,CUS007656,Credit,RuPay,2024-11-15,2028-11-15,Active
CARD011483,ACC010529,CUS004888,Debit,Visa,2021-08-16,2025-08-16,Active
CARD011484,ACC009409,CUS009348,Credit,Visa,2022-09-22,2026-09-22,Active
CARD011485,ACC009248,CUS002864,Debit,Mastercard,2024-03-09,2028-03-09,Active
CARD011486,ACC008989,CUS003663,Debit,Mastercard,2024-06-20,2028-06-20,Expired
CARD011487,ACC003430,CUS009581,Debit,Mastercard,2022-10-25,2026-10-25,Active
CARD011488,ACC004887,CUS007398,Debit,Visa,2026-07-27,2030-07-27,Active
CARD011489,ACC013196,CUS000457,Debit,RuPay,2021-11-23,2025-11-23,Active
CARD011490,ACC002531,CUS007857,Credit,Mastercard,2024-08-11,2028-08-11,Active
CARD011491,ACC014511,CUS005557,Credit,Mastercard,2025-01-17,2029-01-17,Active
CARD011492,ACC008649,CUS002555,Debit,RuPay,2022-02-28,2026-02-28,Active
CARD011493,ACC009099,CUS008356,Debit,RuPay,2021-11-02,2025-11-02,Active
CARD011494,ACC014758,CUS003210,Debit,Visa,2022-03-19,2026-03-19,Active
CARD011495,ACC006523,CUS001577,Debit,Mastercard,2022-09-02,2026-09-02,Active
CARD011496,ACC004804,CUS006082,Debit,Mastercard,2025-08-14,2029-08-14,Active
CARD011497,ACC014803,CUS004374,Debit,Visa,2022-01-10,2026-01-10,Blocked
CARD011498,ACC003605,CUS003988,Credit,Visa,2023-05-21,2027-05-21,Active
CARD011499,ACC000006,CUS006489,Debit,Visa,2022-11-01,2026-11-01,Active
CARD011500,ACC013655,CUS008133,Debit,Mastercard,2026-01-19,2030-01-19,Active
CARD011501,ACC007660,CUS009636,Debit,Mastercard,2024-09-27,2028-09-27,Active
CARD011502,ACC003687,CUS005270,Credit,Visa,2023-05-08,2027-05-08,Active
CARD011503,ACC003399,CUS003932,Credit,Visa,2025-04-01,2029-04-01,Active
CARD011504,ACC008301,CUS009550,Debit,Mastercard,2023-05-16,2027-05-16,Active
CARD011505,ACC007716,CUS000679,Debit,Mastercard,2026-04-09,2030-04-09,Blocked
CARD011506,ACC000783,CUS006999,Credit,RuPay,2022-10-13,2026-10-13,Active
CARD011507,ACC003337,CUS002944,Debit,Mastercard,2026-03-15,2030-03-15,Active
CARD011508,ACC007254,CUS007283,Credit,Mastercard,2022-07-05,2026-07-05,Active
CARD011509,ACC003467,CUS009835,Debit,Mastercard,2022-12-29,2026-12-29,Active
CARD011510,ACC008163,CUS000884,Debit,Mastercard,2024-01-03,2028-01-03,Active
CARD011511,ACC013329,CUS006589,Debit,Mastercard,2024-04-24,2028-04-24,Active
CARD011512,ACC004425,CUS003997,Debit,RuPay,2023-12-14,2027-12-14,Active
CARD011513,ACC001826,CUS009966,Credit,Mastercard,2023-03-31,2027-03-31,Active
CARD011514,ACC011566,CUS006474,Credit,Visa,2024-11-28,2028-11-28,Active
CARD011515,ACC006483,CUS005523,Credit,RuPay,2023-01-01,2027-01-01,Active
CARD011516,ACC005864,CUS003597,Debit,Mastercard,2026-01-17,2030-01-17,Active
CARD011517,ACC011614,CUS006789,Debit,Visa,2022-05-08,2026-05-08,Active
CARD011518,ACC000470,CUS000865,Credit,RuPay,2025-02-20,2029-02-20,Blocked
CARD011519,ACC009946,CUS006722,Debit,Mastercard,2022-12-21,2026-12-21,Active
CARD011520,ACC010014,CUS002600,Debit,Mastercard,2022-03-08,2026-03-08,Active
CARD011521,ACC004748,CUS007509,Debit,RuPay,2026-07-18,2030-07-18,Active
CARD011522,ACC008189,CUS000102,Debit,Mastercard,2023-11-18,2027-11-18,Active
CARD011523,ACC000100,CUS003207,Debit,RuPay,2024-05-20,2028-05-20,Blocked
CARD011524,ACC001287,CUS001169,Debit,Mastercard,2024-09-26,2028-09-26,Active
CARD011525,ACC009078,CUS006938,Debit,Mastercard,2025-04-20,2029-04-20,Active
CARD011526,ACC007145,CUS006457,Credit,Mastercard,2021-08-10,2025-08-10,Active
CARD011527,ACC005781,CUS009861,Debit,Visa,2025-01-12,2029-01-12,Active
CARD011528,ACC014939,CUS004712,Debit,Mastercard,2023-04-20,2027-04-20,Active
CARD011529,ACC011186,CUS001790,Debit,Visa,2024-04-03,2028-04-03,Active
CARD011530,ACC005121,CUS008979,Debit,Mastercard,2022-06-04,2026-06-04,Active
CARD011531,ACC004686,CUS004257,Credit,Visa,2025-09-15,2029-09-15,Active
CARD011532,ACC004913,CUS002048,Credit,RuPay,2023-07-26,2027-07-26,Blocked
CARD011533,ACC011458,CUS005558,Credit,Visa,2026-03-22,2030-03-22,Active
CARD011534,ACC014679,CUS000958,Debit,Visa,2022-04-27,2026-04-27,Active
CARD011535,ACC012954,CUS009309,Credit,Visa,2024-12-19,2028-12-19,Active
CARD011536,ACC000921,CUS003785,Credit,Visa,2024-09-17,2028-09-17,Expired
CARD011537,ACC000719,CUS005202,Credit,Visa,2025-04-07,2029-04-07,Active
CARD011538,ACC005021,CUS008318,Debit,Visa,2026-01-25,2030-01-25,Active
CARD011539,ACC013876,CUS006655,Debit,Mastercard,2023-11-15,2027-11-15,Active
CARD011540,ACC005631,CUS008346,Debit,Visa,2026-03-21,2030-03-21,Active
CARD011541,ACC000505,CUS001918,Debit,Visa,2024-10-23,2028-10-23,Active
CARD011542,ACC012455,CUS006990,Debit,Mastercard,2024-11-10,2028-11-10,Expired
CARD011543,ACC009968,CUS006962,Debit,Visa,2023-10-21,2027-10-21,Active
CARD011544,ACC007492,CUS002641,Credit,Mastercard,2023-02-05,2027-02-05,Active
CARD011545,ACC005342,CUS008656,Debit,Visa,2022-01-05,2026-01-05,Active
CARD011546,ACC009967,CUS006221,Credit,Visa,2024-09-21,2028-09-21,Active
CARD011547,ACC008509,CUS003057,Debit,RuPay,2025-05-27,2029-05-27,Active
CARD011548,ACC004490,CUS004103,Debit,Mastercard,2024-07-09,2028-07-09,Active
CARD011549,ACC010730,CUS006969,Debit,RuPay,2023-02-08,2027-02-08,Active
CARD011550,ACC010762,CUS000570,Debit,Mastercard,2025-02-09,2029-02-09,Active
CARD011551,ACC003321,CUS009763,Credit,Visa,2023-09-28,2027-09-28,Active
CARD011552,ACC011606,CUS000126,Debit,Mastercard,2023-10-17,2027-10-17,Expired
CARD011553,ACC012752,CUS007279,Credit,Visa,2021-11-20,2025-11-20,Active
CARD011554,ACC000766,CUS001258,Debit,Mastercard,2022-10-27,2026-10-27,Active
CARD011555,ACC004347,CUS003600,Debit,Visa,2025-05-27,2029-05-27,Active
CARD011556,ACC006568,CUS009899,Credit,Visa,2021-09-10,2025-09-10,Active
CARD011557,ACC010035,CUS007410,Debit,RuPay,2024-02-16,2028-02-16,Active
CARD011558,ACC002219,CUS006493,Debit,Visa,2026-05-30,2030-05-30,Active
CARD011559,ACC008013,CUS006003,Credit,Mastercard,2026-07-26,2030-07-26,Expired
CARD011560,ACC007975,CUS007616,Debit,Visa,2025-10-31,2029-10-31,Active
CARD011561,ACC009822,CUS007161,Debit,Mastercard,2025-01-26,2029-01-26,Active
CARD011562,ACC006157,CUS008209,Debit,Visa,2024-10-28,2028-10-28,Active
CARD011563,ACC014075,CUS003884,Debit,Mastercard,2021-11-14,2025-11-14,Active
CARD011564,ACC009770,CUS002416,Debit,Mastercard,2021-11-05,2025-11-05,Active
CARD011565,ACC014106,CUS007293,Debit,Visa,2024-12-17,2028-12-17,Active
CARD011566,ACC011835,CUS006394,Credit,Visa,2026-02-10,2030-02-10,Active
CARD011567,ACC012218,CUS009739,Debit,RuPay,2025-01-02,2029-01-02,Active
CARD011568,ACC011623,CUS007335,Debit,Mastercard,2025-10-06,2029-10-06,Active
CARD011569,ACC001307,CUS004980,Debit,Mastercard,2023-06-14,2027-06-14,Active
CARD011570,ACC012478,CUS008477,Debit,Mastercard,2025-03-24,2029-03-24,Expired
CARD011571,ACC006969,CUS006711,Debit,Mastercard,2025-05-04,2029-05-04,Expired
CARD011572,ACC010628,CUS008386,Debit,Mastercard,2024-05-16,2028-05-16,Active
CARD011573,ACC010736,CUS002981,Debit,Mastercard,2024-01-01,2028-01-01,Active
CARD011574,ACC003788,CUS009265,Debit,Visa,2023-02-04,2027-02-04,Active
CARD011575,ACC009780,CUS004021,Debit,Visa,2024-08-11,2028-08-11,Active
CARD011576,ACC004963,CUS007456,Credit,RuPay,2022-03-31,2026-03-31,Active
CARD011577,ACC014631,CUS009187,Credit,Mastercard,2022-10-14,2026-10-14,Active
CARD011578,ACC002689,CUS000554,Debit,Visa,2023-10-27,2027-10-27,Active
CARD011579,ACC009744,CUS003786,Debit,Visa,2022-03-08,2026-03-08,Active
CARD011580,ACC011478,CUS002841,Debit,RuPay,2023-08-23,2027-08-23,Blocked
CARD011581,ACC011821,CUS006696,Credit,Visa,2023-08-16,2027-08-16,Active
CARD011582,ACC001508,CUS004952,Credit,Visa,2025-08-27,2029-08-27,Active
CARD011583,ACC012310,CUS007574,Credit,Mastercard,2021-08-24,2025-08-24,Active
CARD011584,ACC003963,CUS002079,Debit,RuPay,2023-03-04,2027-03-04,Expired
CARD011585,ACC002179,CUS004610,Debit,RuPay,2024-07-01,2028-07-01,Active
CARD011586,ACC010790,CUS000875,Debit,RuPay,2024-07-11,2028-07-11,Active
CARD011587,ACC007682,CUS009832,Debit,Visa,2023-04-07,2027-04-07,Active
CARD011588,ACC013689,CUS009290,Debit,Visa,2023-02-19,2027-02-19,Active
CARD011589,ACC012854,CUS005236,Debit,RuPay,2021-08-15,2025-08-15,Active
CARD011590,ACC007788,CUS008213,Debit,Mastercard,2022-08-26,2026-08-26,Active
CARD011591,ACC001960,CUS003678,Debit,RuPay,2024-08-31,2028-08-31,Active
CARD011592,ACC005418,CUS007234,Debit,Mastercard,2025-01-18,2029-01-18,Blocked
CARD011593,ACC005818,CUS006450,Debit,Visa,2026-07-28,2030-07-28,Active
CARD011594,ACC008113,CUS008083,Debit,RuPay,2025-02-21,2029-02-21,Active
CARD011595,ACC010429,CUS009399,Debit,RuPay,2024-07-31,2028-07-31,Active
CARD011596,ACC006698,CUS003562,Debit,Mastercard,2026-04-29,2030-04-29,Active
CARD011597,ACC001691,CUS004714,Debit,Visa,2025-05-02,2029-05-02,Active
CARD011598,ACC005140,CUS008919,Credit,Visa,2021-09-12,2025-09-12,Active
CARD011599,ACC011541,CUS006064,Credit,Visa,2022-12-28,2026-12-28,Active
CARD011600,ACC011654,CUS006441,Debit,Visa,2025-11-27,2029-11-27,Active
CARD011601,ACC009821,CUS003106,Debit,RuPay,2025-11-22,2029-11-22,Active
CARD011602,ACC006166,CUS009913,Debit,RuPay,2026-03-16,2030-03-16,Active
CARD011603,ACC013143,CUS008831,Debit,Visa,2025-09-02,2029-09-02,Active
CARD011604,ACC013864,CUS000353,Debit,Visa,2022-03-01,2026-03-01,Active
CARD011605,ACC011128,CUS002738,Debit,RuPay,2024-12-06,2028-12-06,Active
CARD011606,ACC003584,CUS000330,Credit,Mastercard,2024-02-17,2028-02-17,Active
CARD011607,ACC005147,CUS006859,Credit,Mastercard,2026-02-19,2030-02-19,Active
CARD011608,ACC010127,CUS003589,Debit,RuPay,2026-02-14,2030-02-14,Active
CARD011609,ACC002659,CUS000556,Credit,RuPay,2024-05-13,2028-05-13,Active
CARD011610,ACC002994,CUS005843,Credit,Mastercard,2022-05-21,2026-05-21,Active
CARD011611,ACC010075,CUS007269,Credit,RuPay,2021-12-21,2025-12-21,Blocked
CARD011612,ACC004236,CUS000644,Debit,Mastercard,2022-12-05,2026-12-05,Active
CARD011613,ACC004206,CUS008491,Debit,Visa,2023-09-12,2027-09-12,Active
CARD011614,ACC007862,CUS009883,Debit,Visa,2025-04-13,2029-04-13,Active
CARD011615,ACC006400,CUS009386,Credit,Mastercard,2022-04-18,2026-04-18,Active
CARD011616,ACC011561,CUS003083,Debit,RuPay,2023-01-04,2027-01-04,Active
CARD011617,ACC013896,CUS008092,Debit,RuPay,2024-12-09,2028-12-09,Active
CARD011618,ACC009395,CUS001199,Debit,RuPay,2024-07-29,2028-07-29,Active
CARD011619,ACC012386,CUS008209,Debit,Visa,2026-03-07,2030-03-07,Active
CARD011620,ACC010960,CUS008829,Debit,Visa,2022-04-27,2026-04-27,Active
CARD011621,ACC010596,CUS009542,Debit,Visa,2025-09-07,2029-09-07,Active
CARD011622,ACC004017,CUS000430,Debit,RuPay,2024-09-15,2028-09-15,Active
CARD011623,ACC013427,CUS002571,Debit,RuPay,2025-06-02,2029-06-02,Active
CARD011624,ACC014578,CUS009555,Debit,RuPay,2023-12-02,2027-12-02,Active
CARD011625,ACC011857,CUS008988,Debit,Visa,2024-01-24,2028-01-24,Active
CARD011626,ACC000281,CUS005243,Credit,RuPay,2021-12-09,2025-12-09,Active
CARD011627,ACC013166,CUS005976,Debit,Mastercard,2022-11-15,2026-11-15,Active
CARD011628,ACC002522,CUS006098,Debit,RuPay,2025-09-27,2029-09-27,Active
CARD011629,ACC004015,CUS005649,Credit,Visa,2022-09-04,2026-09-04,Active
CARD011630,ACC014481,CUS002611,Credit,Mastercard,2026-02-27,2030-02-27,Active
CARD011631,ACC014758,CUS003210,Debit,Mastercard,2024-09-02,2028-09-02,Active
CARD011632,ACC000486,CUS001398,Debit,RuPay,2026-07-31,2030-07-31,Active
CARD011633,ACC004862,CUS000655,Debit,RuPay,2022-04-05,2026-04-05,Active
CARD011634,ACC012909,CUS006583,Debit,Mastercard,2026-06-19,2030-06-19,Active
CARD011635,ACC006861,CUS008411,Debit,Visa,2023-03-29,2027-03-29,Active
CARD011636,ACC012166,CUS002296,Debit,RuPay,2021-09-09,2025-09-09,Active
CARD011637,ACC014217,CUS009394,Credit,Visa,2024-12-16,2028-12-16,Active
CARD011638,ACC012846,CUS002978,Debit,Mastercard,2025-04-04,2029-04-04,Active
CARD011639,ACC011798,CUS000021,Debit,Visa,2023-10-25,2027-10-25,Active
CARD011640,ACC002871,CUS007246,Debit,RuPay,2023-12-03,2027-12-03,Active
CARD011641,ACC007683,CUS008366,Debit,Mastercard,2022-10-08,2026-10-08,Active
CARD011642,ACC002394,CUS005797,Debit,Visa,2023-12-26,2027-12-26,Expired
CARD011643,ACC001314,CUS008244,Debit,Mastercard,2025-07-06,2029-07-06,Active
CARD011644,ACC007800,CUS007989,Debit,RuPay,2025-09-07,2029-09-07,Active
CARD011645,ACC002308,CUS009188,Credit,Mastercard,2022-09-05,2026-09-05,Active
CARD011646,ACC006914,CUS005842,Debit,Visa,2022-01-08,2026-01-08,Active
CARD011647,ACC002362,CUS000948,Debit,Visa,2022-01-18,2026-01-18,Active
CARD011648,ACC013156,CUS003825,Credit,RuPay,2025-10-23,2029-10-23,Blocked
CARD011649,ACC004237,CUS004280,Debit,Visa,2022-11-05,2026-11-05,Active
CARD011650,ACC008446,CUS006044,Debit,Mastercard,2026-02-20,2030-02-20,Active
CARD011651,ACC003365,CUS006373,Debit,RuPay,2022-04-03,2026-04-03,Active
CARD011652,ACC008585,CUS004323,Debit,Visa,2024-01-01,2028-01-01,Active
CARD011653,ACC008328,CUS001077,Credit,Visa,2023-09-10,2027-09-10,Active
CARD011654,ACC005042,CUS006586,Debit,Mastercard,2025-10-20,2029-10-20,Blocked
CARD011655,ACC003262,CUS008627,Credit,Visa,2024-02-24,2028-02-24,Expired
CARD011656,ACC006241,CUS009702,Debit,Visa,2023-12-14,2027-12-14,Active
CARD011657,ACC010526,CUS000504,Debit,Visa,2025-02-03,2029-02-03,Active
CARD011658,ACC007777,CUS000837,Debit,Visa,2024-10-24,2028-10-24,Active
CARD011659,ACC012881,CUS000738,Credit,Mastercard,2026-03-28,2030-03-28,Active
CARD011660,ACC006780,CUS000528,Debit,RuPay,2023-07-22,2027-07-22,Active
CARD011661,ACC002275,CUS000549,Debit,Mastercard,2023-03-13,2027-03-13,Active
CARD011662,ACC012790,CUS000007,Debit,Mastercard,2023-07-18,2027-07-18,Expired
CARD011663,ACC001432,CUS002510,Debit,Mastercard,2023-12-25,2027-12-25,Active
CARD011664,ACC000621,CUS009180,Debit,Visa,2026-06-14,2030-06-14,Active
CARD011665,ACC011952,CUS005749,Credit,Visa,2024-11-02,2028-11-02,Active
CARD011666,ACC009238,CUS006143,Debit,Visa,2021-11-21,2025-11-21,Active
CARD011667,ACC014660,CUS000278,Credit,RuPay,2023-02-23,2027-02-23,Active
CARD011668,ACC010419,CUS001929,Debit,RuPay,2023-03-15,2027-03-15,Active
CARD011669,ACC006902,CUS001962,Debit,Visa,2025-03-02,2029-03-02,Active
CARD011670,ACC009417,CUS005985,Debit,RuPay,2026-07-23,2030-07-23,Active
CARD011671,ACC012222,CUS003029,Debit,Visa,2024-03-05,2028-03-05,Active
CARD011672,ACC012916,CUS006254,Debit,Visa,2022-09-14,2026-09-14,Active
