device_id,device_type,operating_system,browser,device_status
DEV009650,Tablet,macOS,Chrome,Active
DEV009651,Mobile,Windows,Firefox,Active
DEV009652,Laptop,Windows,Edge,Active
DEV009653,Mobile,Android,Chrome,Inactive
DEV009654,Mobile,Android,Safari,Active
DEV009655,Mobile,Android,Chrome,Active
DEV009656,Laptop,Android,Edge,Active
DEV009657,Mobile,Android,Safari,Active
DEV009658,Mobile,Android,Safari,Active
DEV009659,Mobile,iOS,Edge,Inactive
DEV009660,Mobile,Android,Safari,Active
DEV009661,Mobile,iOS,Chrome,Active
DEV009662,Laptop,Android,Edge,Active
DEV009663,Mobile,iOS,Chrome,Active
DEV009664,Mobile,iOS,Safari,Active
DEV009665,Mobile,Android,Safari,Active
DEV009666,Mobile,Android,Chrome,Inactive
DEV009667,Mobile,Android,Chrome,Active
DEV009668,Mobile,Android,Chrome,Active
DEV009669,Mobile,iOS,Chrome,Active
DEV009670,Mobile,Android,Edge,Active
DEV009671,Mobile,Android,Chrome,Active
DEV009672,Mobile,iOS,Chrome,Inactive
DEV009673,Laptop,Android,Chrome,Active
DEV009674,Mobile,iOS,Firefox,Active
DEV009675,Tablet,Android,Chrome,Active
DEV009676,Mobile,Android,Safari,Active
DEV009677,Tablet,iOS,Safari,Active
DEV009678,Mobile,Windows,Chrome,Active
DEV009679,Mobile,iOS,Chrome,Active
DEV009680,Tablet,Windows,Chrome,Active
DEV009681,Mobile,iOS,Chrome,Inactive
DEV009682,Mobile,Android,Safari,Active
DEV009683,Mobile,Android,Edge,Active
DEV009684,Laptop,Android,Chrome,Active
DEV009685,Mobile,iOS,Edge,Active
DEV009686,Mobile,macOS,Chrome,Active
DEV009687,Laptop,Android,Chrome,Active
DEV009688,Mobile,iOS,Chrome,Active
DEV009689,Mobile,Android,Edge,Active
DEV009690,Laptop,iOS,Chrome,Active
DEV009691,Mobile,Android,Chrome,Active
DEV009692,Mobile,iOS,Chrome,Active
DEV009693,Mobile,macOS,Safari,Active
DEV009694,Laptop,Android,Chrome,Active
DEV009695,Mobile,Android,Chrome,Active
DEV009696,Mobile,Android,Safari,Active
DEV009697,Mobile,iOS,Chrome,Active
DEV009698,Mobile,Android,Chrome,Active
DEV009699,Mobile,Windows,Chrome,Active
DEV009700,Mobile,iOS,Chrome,Active
DEV009701,Mobile,iOS,Chrome,Active
DEV009702,Mobile,Android,Edge,Active
DEV009703,Mobile,Windows,Chrome,Active
DEV009704,Laptop,Android,Chrome,Active
DEV009705,Mobile,Android,Firefox,Active
DEV009706,Mobile,Windows,Chrome,Active
DEV009707,Mobile,Android,Chrome,Active
DEV009708,Mobile,macOS,Safari,Active
DEV009709,Mobile,Android,Edge,Active
DEV009710,Mobile,iOS,Edge,Active
DEV009711,Mobile,Android,Chrome,Active
DEV009712,Mobile,Android,Safari,Active
DEV009713,Mobile,Windows,Chrome,Active
DEV009714,Tablet,Android,Chrome,Active
DEV009715,Mobile,Windows,Chrome,Inactive
DEV009716,Mobile,Android,Chrome,Active
DEV009717,Mobile,iOS,Chrome,Active
DEV009718,Mobile,iOS,Safari,Active
DEV009719,Mobile,Android,Edge,Inactive
DEV009720,Mobile,Android,Edge,Active
DEV009721,Mobile,macOS,Safari,Active
DEV009722,Mobile,Android,Firefox,Active
DEV009723,Mobile,Android,Edge,Active
DEV009724,Mobile,Android,Chrome,Active
DEV009725,Mobile,Android,Edge,Active
DEV009726,Mobile,macOS,Chrome,Active
DEV009727,Laptop,iOS,Chrome,Inactive
DEV009728,Mobile,iOS,Safari,Active
DEV009729,Mobile,Android,Safari,Active
DEV009730,Mobile,Android,Chrome,Inactive
DEV009731,Mobile,Android,Chrome,Active
DEV009732,Tablet,iOS,Chrome,Active
DEV009733,Mobile,Android,Firefox,Active
DEV009734,Mobile,macOS,Chrome,Active
DEV009735,Mobile,iOS,Chrome,Active
DEV009736,Mobile,iOS,Chrome,Active
DEV009737,Mobile,iOS,Safari,Inactive
DEV009738,Mobile,Android,Chrome,Active
DEV009739,Mobile,Android,Safari,Active
DEV009740,Mobile,iOS,Edge,Active
DEV009741,Mobile,Android,Chrome,Active
DEV009742,Mobile,Android,Chrome,Active
DEV009743,Tablet,iOS,Firefox,Active
DEV009744,Mobile,Android,Safari,Active
DEV009745,Mobile,Android,Chrome,Inactive
DEV009746,Mobile,iOS,Chrome,Active
DEV009747,Mobile,Windows,Edge,Inactive
DEV009748,Mobile,iOS,Chrome,Active
DEV009749,Mobile,Android,Chrome,Active
DEV009750,Mobile,Android,Safari,Active
DEV009751,Mobile,Android,Chrome,Inactive
DEV009752,Mobile,Android,Safari,Inactive
DEV009753,Laptop,iOS,Chrome,Active
DEV009754,Mobile,Android,Firefox,Active
DEV009755,Mobile,Android,Chrome,Active
DEV009756,Tablet,Android,Chrome,Inactive
DEV009757,Mobile,iOS,Safari,Active
DEV009758,Laptop,Android,Firefox,Inactive
DEV009759,Mobile,iOS,Firefox,Active
DEV009760,Mobile,Android,Firefox,Active
DEV009761,Mobile,macOS,Chrome,Active
DEV009762,Mobile,Android,Chrome,Active
DEV009763,Mobile,Android,Chrome,Active
DEV009764,Mobile,Android,Chrome,Active
DEV009765,Mobile,iOS,Edge,Active
DEV009766,Tablet,Android,Safari,Active
DEV009767,Tablet,Android,Chrome,Inactive
DEV009768,Mobile,Android,Chrome,Active
DEV009769,Mobile,Android,Firefox,Active
DEV009770,Mobile,iOS,Chrome,Active
DEV009771,Laptop,iOS,Safari,Inactive
DEV009772,Tablet,Windows,Chrome,Active
DEV009773,Mobile,iOS,Chrome,Active
DEV009774,Tablet,Android,Chrome,Active
DEV009775,Laptop,iOS,Chrome,Active
DEV009776,Tablet,macOS,Safari,Inactive
DEV009777,Mobile,iOS,Chrome,Inactive
DEV009778,Mobile,Android,Edge,Active
DEV009779,Tablet,Android,Safari,Active
DEV009780,Mobile,Android,Safari,Active
DEV009781,Mobile,iOS,Firefox,Active
DEV009782,Mobile,Android,Chrome,Inactive
DEV009783,Mobile,Windows,Safari,Inactive
DEV009784,Mobile,Android,Chrome,Active
DEV009785,Laptop,Android,Safari,Active
DEV009786,Mobile,Android,Chrome,Active
DEV009787,Mobile,Android,Edge,Active
DEV009788,Mobile,iOS,Safari,Active
DEV009789,Laptop,Android,Chrome,Inactive
DEV009790,Mobile,Windows,Chrome,Active
DEV009791,Mobile,iOS,Firefox,Inactive
DEV009792,Laptop,iOS,Safari,Active
DEV009793,Mobile,iOS,Edge,Active
DEV009794,Mobile,Android,Edge,Active
DEV009795,Mobile,iOS,Chrome,Active
DEV009796,Laptop,macOS,Chrome,Active
DEV009797,Mobile,iOS,Chrome,Active
DEV009798,Laptop,iOS,Firefox,Active
DEV009799,Laptop,Windows,Safari,Active
DEV009800,Mobile,Android,Firefox,Active
DEV009801,Mobile,Android,Chrome,Active
DEV009802,Laptop,iOS,Chrome,Active
DEV009803,Laptop,Android,Safari,Active
DEV009804,Mobile,macOS,Safari,Active
DEV009805,Tablet,iOS,Edge,Active
DEV009806,Mobile,macOS,Safari,Active
DEV009807,Mobile,Windows,Safari,Active
DEV009808,Mobile,macOS,Chrome,Active
DEV009809,Laptop,iOS,Chrome,Active
DEV009810,Mobile,Windows,Chrome,Active
DEV009811,Mobile,Android,Chrome,Active
DEV009812,Mobile,Android,Chrome,Active
DEV009813,Mobile,Android,Safari,Active
DEV009814,Laptop,iOS,Edge,Active
DEV009815,Mobile,macOS,Edge,Inactive
DEV009816,Mobile,Android,Edge,Active
DEV009817,Tablet,macOS,Safari,Active
DEV009818,Mobile,Android,Edge,Active
DEV009819,Mobile,Android,Safari,Active
DEV009820,Mobile,iOS,Edge,Active
DEV009821,Mobile,iOS,Firefox,Active
DEV009822,Mobile,Android,Firefox,Active
DEV009823,Tablet,Android,Firefox,Active
DEV009824,Tablet,Android,Safari,Active
DEV009825,Mobile,Android,Edge,Active
DEV009826,Laptop,iOS,Chrome,Active
DEV009827,Laptop,Android,Chrome,Active
DEV009828,Mobile,Android,Safari,Active
DEV009829,Tablet,Android,Firefox,Active
DEV009830,Mobile,Windows,Edge,Active
DEV009831,Mobile,Android,Chrome,Active
DEV009832,Mobile,iOS,Chrome,Inactive
DEV009833,Laptop,Android,Safari,Active
DEV009834,Mobile,iOS,Edge,Active
DEV009835,Laptop,iOS,Chrome,Inactive
DEV009836,Mobile,Android,Edge,Inactive
DEV009837,Mobile,iOS,Chrome,Active
DEV009838,Mobile,iOS,Chrome,Active
DEV009839,Tablet,Android,Chrome,Active
DEV009840,Mobile,macOS,Firefox,Active
DEV009841,Laptop,iOS,Edge,Active
DEV009842,Tablet,Android,Chrome,Active
DEV009843,Mobile,iOS,Edge,Active
DEV009844,Mobile,Android,Edge,Active
DEV009845,Mobile,Android,Chrome,Active
DEV009846,Tablet,Android,Chrome,Active
DEV009847,Mobile,Android,Chrome,Active
DEV009848,Mobile,Android,Chrome,Active
DEV009849,Mobile,iOS,Chrome,Active
DEV009850,Mobile,Android,Firefox,Active
DEV009851,Laptop,Android,Firefox,Inactive
DEV009852,Tablet,Android,Safari,Active
DEV009853,Mobile,Android,Chrome,Inactive
DEV009854,Mobile,Android,Edge,Active
DEV009855,Mobile,Windows,Chrome,Active
DEV009856,Mobile,Android,Edge,Active
DEV009857,Tablet,iOS,Safari,Active
DEV009858,Mobile,Android,Edge,Active
DEV009859,Mobile,iOS,Firefox,Active
DEV009860,Laptop,iOS,Chrome,Active
DEV009861,Mobile,Windows,Chrome,Active
DEV009862,Mobile,Windows,Chrome,Active
DEV009863,Mobile,macOS,Chrome,Active
DEV009864,Mobile,Windows,Chrome,Active
DEV009865,Mobile,Android,Firefox,Active
DEV009866,Mobile,iOS,Edge,Inactive
DEV009867,Laptop,Android,Firefox,Inactive
DEV009868,Mobile,macOS,Chrome,Active
DEV009869,Laptop,Android,Chrome,Inactive
DEV009870,Mobile,iOS,Chrome,Active
DEV009871,Tablet,Android,Chrome,Active
DEV009872,Mobile,iOS,Chrome,Active
DEV009873,Mobile,Android,Safari,Active
DEV009874,Mobile,Android,Safari,Active
DEV009875,Mobile,Windows,Chrome,Active
DEV009876,Mobile,Windows,Safari,Active
DEV009877,Mobile,Android,Edge,Active
DEV009878,Mobile,Android,Chrome,Active
DEV009879,Mobile,Android,Chrome,Active
DEV009880,Laptop,Windows,Safari,Active
DEV009881,Mobile,Android,Firefox,Active
DEV009882,Mobile,macOS,Edge,Active
DEV009883,Mobile,iOS,Safari,Inactive
DEV009884,Mobile,iOS,Safari,Active
DEV009885,Mobile,Android,Chrome,Active
DEV009886,Mobile,iOS,Edge,Inactive
DEV009887,Mobile,Android,Edge,Active
DEV009888,Mobile,Android,Edge,Active
DEV009889,Tablet,Windows,Chrome,Active
DEV009890,Mobile,Windows,Chrome,Active
DEV009891,Mobile,iOS,Firefox,Active
DEV009892,Mobile,Windows,Safari,Active
DEV009893,Mobile,Windows,Edge,Active
DEV009894,Mobile,iOS,Chrome,Active
DEV009895,Tablet,Windows,Chrome,Active
DEV009896,Mobile,Android,Edge,Active
DEV009897,Laptop,iOS,Safari,Active
DEV009898,Mobile,iOS,Safari,Active
DEV009899,Laptop,iOS,Chrome,Active
DEV009900,Mobile,Android,Safari,Active
DEV009901,Tablet,Windows,Chrome,Active
DEV009902,Laptop,Android,Chrome,Active
DEV009903,Mobile,iOS,Safari,Active
DEV009904,Tablet,Windows,Safari,Active
DEV009905,Mobile,iOS,Chrome,Inactive
DEV009906,Mobile,iOS,Chrome,Inactive
DEV009907,Laptop,Android,Safari,Active
DEV009908,Mobile,iOS,Chrome,Active
DEV009909,Laptop,Windows,Safari,Active
DEV009910,Mobile,macOS,Chrome,Active
DEV009911,Laptop,Android,Safari,Inactive
DEV009912,Laptop,iOS,Chrome,Active
DEV009913,Mobile,Android,Chrome,Active
DEV009914,Mobile,iOS,Safari,Active
DEV009915,Mobile,Windows,Chrome,Active
DEV009916,Laptop,Windows,Chrome,Active
DEV009917,Mobile,macOS,Chrome,Active
DEV009918,Tablet,iOS,Safari,Active
DEV009919,Mobile,Windows,Chrome,Inactive
DEV009920,Tablet,Android,Chrome,Active
DEV009921,Mobile,Android,Chrome,Active
DEV009922,Mobile,Android,Chrome,Active
DEV009923,Mobile,Android,Safari,Active
DEV009924,Mobile,Android,Chrome,Active
DEV009925,Mobile,iOS,Firefox,Active
DEV009926,Mobile,Android,Safari,Inactive
DEV009927,Mobile,Android,Edge,Inactive
DEV009928,Mobile,Android,Chrome,Active
DEV009929,Mobile,Android,Safari,Active
DEV009930,Laptop,Android,Edge,Active
DEV009931,Mobile,Android,Chrome,Active
DEV009932,Laptop,iOS,Edge,Inactive
DEV009933,Laptop,iOS,Chrome,Active
DEV009934,Mobile,macOS,Chrome,Active
DEV009935,Tablet,Android,Chrome,Active
DEV009936,Laptop,Android,Firefox,Active
DEV009937,Mobile,macOS,Safari,Active
DEV009938,Mobile,macOS,Chrome,Active
DEV009939,Laptop,macOS,Chrome,Active
DEV009940,Mobile,Android,Chrome,Active
DEV009941,Mobile,Android,Edge,Inactive
DEV009942,Mobile,iOS,Chrome,Active
DEV009943,Laptop,Windows,Chrome,Inactive
DEV009944,Mobile,iOS,Chrome,Active
DEV009945,Tablet,iOS,Chrome,Active
DEV009946,Mobile,iOS,Safari,Active
DEV009947,Laptop,macOS,Chrome,Active
DEV009948,Mobile,Windows,Chrome,Active
DEV009949,Mobile,macOS,Firefox,Inactive
DEV009950,Mobile,Windows,Chrome,Active
DEV009951,Mobile,Android,Chrome,Active
DEV009952,Mobile,iOS,Firefox,Active
DEV009953,Mobile,Android,Chrome,Active
DEV009954,Mobile,Android,Chrome,Inactive
DEV009955,Mobile,Android,Edge,Inactive
DEV009956,Mobile,Android,Firefox,Active
DEV009957,Mobile,iOS,Chrome,Active
DEV009958,Mobile,Android,Safari,Active
DEV009959,Mobile,iOS,Firefox,Active
DEV009960,Laptop,iOS,Chrome,Active
DEV009961,Mobile,Android,Edge,Active
DEV009962,Mobile,iOS,Chrome,Inactive
DEV009963,Laptop,Android,Safari,Active
DEV009964,Mobile,Android,Chrome,Active
DEV009965,Mobile,Android,Firefox,Active
DEV009966,Mobile,Android,Edge,Inactive
DEV009967,Mobile,Windows,Safari,Active
DEV009968,Laptop,Windows,Safari,Active
DEV009969,Mobile,iOS,Chrome,Active
DEV009970,Mobile,Android,Safari,Active
DEV009971,Mobile,Android,Edge,Active
DEV009972,Laptop,iOS,Chrome,Active
DEV009973,Mobile,iOS,Chrome,Active
DEV009974,Tablet,Android,Safari,Active
DEV009975,Tablet,Android,Safari,Active
DEV009976,Mobile,Android,Chrome,Active
DEV009977,Mobile,iOS,Safari,Active
DEV009978,Mobile,Android,Chrome,Active
DEV009979,Mobile,macOS,Chrome,Active
DEV009980,Laptop,iOS,Chrome,Active
DEV009981,Mobile,Android,Chrome,Active
DEV009982,Mobile,Windows,Edge,Active
DEV009983,Laptop,Android,Safari,Active
DEV009984,Mobile,Windows,Chrome,Active
DEV009985,Mobile,Android,Edge,Active
DEV009986,Mobile,Windows,Edge,Active
DEV009987,Mobile,Android,Safari,Inactive
DEV009988,Mobile,Windows,Chrome,Active
DEV009989,Mobile,iOS,Chrome,Active
DEV009990,Mobile,Android,Chrome,Active
DEV009991,Mobile,Android,Edge,Active
DEV009992,Mobile,Android,Safari,Active
DEV009993,Mobile,Windows,Chrome,Active
DEV009994,Mobile,Windows,Chrome,Active
DEV009995,Mobile,Android,Chrome,Active
DEV009996,Mobile,iOS,Safari,Active
DEV009997,Mobile,Windows,Firefox,Active
DEV009998,Tablet,Android,Edge,Active
DEV009999,Mobile,Windows,Chrome,Active
DEV010000,Mobile,Android,Edge,Active
DEV010001,Mobile,iOS,Chrome,Inactive
DEV010002,Mobile,iOS,Safari,Active
DEV010003,Laptop,Android,Edge,Active
DEV010004,Mobile,Android,Chrome,Active
DEV010005,Mobile,Android,Chrome,Active
DEV010006,Mobile,Android,Chrome,Active
DEV010007,Mobile,macOS,Chrome,Active
DEV010008,Mobile,Windows,Chrome,Active
DEV010009,Mobile,iOS,Chrome,Active
DEV010010,Mobile,Android,Edge,Active
DEV010011,Mobile,Android,Edge,Active
DEV010012,Mobile,Android,Chrome,Inactive
DEV010013,Mobile,Windows,Chrome,Active
DEV010014,Laptop,Windows,Firefox,Active
DEV010015,Mobile,Android,Safari,Active
DEV010016,Laptop,iOS,Safari,Active
DEV010017,Mobile,Android,Chrome,Active
DEV010018,Mobile,Windows,Chrome,Active
DEV010019,Mobile,Android,Chrome,Active
DEV010020,Mobile,Android,Edge,Active
DEV010021,Mobile,Android,Chrome,Active
DEV010022,Mobile,Android,Edge,Active
DEV010023,Mobile,iOS,Edge,Active
DEV010024,Mobile,Android,Chrome,Active
DEV010025,Mobile,Android,Chrome,Active
DEV010026,Mobile,iOS,Chrome,Active
DEV010027,Laptop,Windows,Chrome,Active
DEV010028,Mobile,Windows,Chrome,Active
DEV010029,Mobile,Android,Chrome,Active
DEV010030,Mobile,Android,Chrome,Active
DEV010031,Laptop,macOS,Chrome,Inactive
DEV010032,Mobile,iOS,Chrome,Inactive
DEV010033,Mobile,Android,Edge,Active
DEV010034,Mobile,Android,Safari,Active
DEV010035,Mobile,macOS,Chrome,Active
DEV010036,Mobile,iOS,Edge,Active
DEV010037,Mobile,Windows,Chrome,Active
DEV010038,Mobile,Android,Chrome,Active
DEV010039,Mobile,Android,Chrome,Active
DEV010040,Tablet,macOS,Edge,Active
DEV010041,Tablet,Android,Chrome,Active
DEV010042,Mobile,Windows,Safari,Active
DEV010043,Laptop,Windows,Chrome,Active
DEV010044,Mobile,Android,Firefox,Active
DEV010045,Mobile,iOS,Chrome,Active
DEV010046,Tablet,iOS,Edge,Active
DEV010047,Mobile,Android,Chrome,Active
DEV010048,Mobile,Android,Chrome,Active
DEV010049,Tablet,iOS,Safari,Active
DEV010050,Mobile,Android,Safari,Active
DEV010051,Laptop,Android,Safari,Active
DEV010052,Mobile,Windows,Edge,Active
DEV010053,Tablet,Windows,Chrome,Active
DEV010054,Laptop,macOS,Chrome,Active
DEV010055,Laptop,iOS,Chrome,Active
DEV010056,Mobile,Android,Chrome,Active
DEV010057,Mobile,Android,Safari,Inactive
DEV010058,Tablet,iOS,Chrome,Active
DEV010059,Mobile,Windows,Safari,Active
DEV010060,Mobile,Windows,Firefox,Active
DEV010061,Laptop,Android,Edge,Active
DEV010062,Tablet,Windows,Chrome,Inactive
DEV010063,Mobile,iOS,Chrome,Inactive
DEV010064,Mobile,Android,Firefox,Active
DEV010065,Mobile,Android,Safari,Active
DEV010066,Laptop,Android,Edge,Active
DEV010067,Mobile,iOS,Chrome,Active
DEV010068,Mobile,Android,Chrome,Active
DEV010069,Mobile,Android,Safari,Active
DEV010070,Mobile,Windows,Chrome,Active
DEV010071,Mobile,Android,Chrome,Active
DEV010072,Laptop,Android,Firefox,Active
DEV010073,Mobile,Windows,Chrome,Active
DEV010074,Mobile,Android,Edge,Active
DEV010075,Mobile,Android,Firefox,Active
DEV010076,Tablet,Windows,Chrome,Active
DEV010077,Mobile,Android,Chrome,Active
DEV010078,Mobile,iOS,Chrome,Active
DEV010079,Mobile,Windows,Firefox,Active
DEV010080,Laptop,macOS,Firefox,Active
DEV010081,Mobile,macOS,Edge,Active
DEV010082,Laptop,Android,Chrome,Active
DEV010083,Laptop,iOS,Chrome,Active
DEV010084,Mobile,Android,Edge,Active
DEV010085,Mobile,Android,Chrome,Active
DEV010086,Mobile,iOS,Chrome,Inactive
DEV010087,Tablet,iOS,Chrome,Active
DEV010088,Mobile,Android,Chrome,Active
DEV010089,Mobile,Windows,Safari,Active
DEV010090,Mobile,Android,Safari,Active
DEV010091,Mobile,iOS,Chrome,Active
DEV010092,Mobile,iOS,Chrome,Inactive
DEV010093,Mobile,Android,Chrome,Inactive
DEV010094,Tablet,macOS,Edge,Active
DEV010095,Mobile,Windows,Firefox,Active
DEV010096,Mobile,Windows,Safari,Active
DEV010097,Mobile,iOS,Chrome,Active
DEV010098,Mobile,Windows,Chrome,Active
DEV010099,Laptop,macOS,Edge,Active
DEV010100,Laptop,iOS,Chrome,Active
DEV010101,Mobile,Android,Chrome,Active
DEV010102,Mobile,iOS,Firefox,Active
DEV010103,Laptop,Android,Chrome,Active
DEV010104,Mobile,Windows,Firefox,Active
DEV010105,Mobile,macOS,Chrome,Active
DEV010106,Mobile,Android,Safari,Active
DEV010107,Mobile,Android,Safari,Active
DEV010108,Tablet,macOS,Chrome,Active
DEV010109,Mobile,Android,Safari,Active
DEV010110,Mobile,Android,Chrome,Active
DEV010111,Mobile,iOS,Chrome,Active
DEV010112,Laptop,Android,Chrome,Active
DEV010113,Mobile,iOS,Safari,Inactive
DEV010114,Mobile,Windows,Safari,Active
DEV010115,Mobile,iOS,Edge,Active
DEV010116,Mobile,Android,Chrome,Active
DEV010117,Mobile,Android,Chrome,Active
DEV010118,Laptop,Android,Chrome,Active
DEV010119,Mobile,Android,Safari,Active
DEV010120,Laptop,Android,Firefox,Active
DEV010121,Tablet,Windows,Safari,Active
DEV010122,Mobile,Android,Firefox,Active
DEV010123,Mobile,iOS,Safari,Active
DEV010124,Mobile,Android,Edge,Active
DEV010125,Tablet,iOS,Chrome,Active
DEV010126,Mobile,Android,Chrome,Active
DEV010127,Mobile,Android,Edge,Active
DEV010128,Tablet,iOS,Chrome,Active
DEV010129,Tablet,Android,Chrome,Active
DEV010130,Mobile,iOS,Firefox,Active
DEV010131,Mobile,iOS,Safari,Active
DEV010132,Laptop,Android,Chrome,Active
DEV010133,Mobile,iOS,Edge,Active
DEV010134,Mobile,Windows,Firefox,Active
DEV010135,Mobile,iOS,Chrome,Active
DEV010136,Mobile,Android,Edge,Active
DEV010137,Mobile,iOS,Chrome,Active
DEV010138,Mobile,Android,Firefox,Active
DEV010139,Mobile,Android,Safari,Active
DEV010140,Mobile,macOS,Chrome,Active
DEV010141,Tablet,iOS,Chrome,Active
DEV010142,Mobile,Android,Chrome,Active
DEV010143,Mobile,Windows,Chrome,Active
DEV010144,Mobile,Android,Firefox,Active
DEV010145,Tablet,macOS,Chrome,Active
DEV010146,Mobile,Android,Safari,Active
DEV010147,Mobile,Android,Chrome,Active
DEV010148,Mobile,iOS,Chrome,Active
DEV010149,Mobile,Android,Chrome,Active
DEV010150,Mobile,Android,Chrome,Active
DEV010151,Mobile,Android,Safari,Active
DEV010152,Tablet,Android,Chrome,Active
DEV010153,Mobile,Android,Chrome,Active
DEV010154,Mobile,iOS,Safari,Active
DEV010155,Mobile,iOS,Safari,Inactive
DEV010156,Mobile,Android,Chrome,Active
DEV010157,Mobile,Android,Chrome,Active
DEV010158,Mobile,Android,Chrome,Active
DEV010159,Mobile,macOS,Chrome,Active
DEV010160,Mobile,Android,Chrome,Active
DEV010161,Mobile,iOS,Chrome,Active
DEV010162,Mobile,Android,Chrome,Active
DEV010163,Laptop,Android,Chrome,Active
DEV010164,Mobile,Android,Edge,Active
DEV010165,Mobile,Android,Safari,Inactive
DEV010166,Mobile,Android,Firefox,Active
DEV010167,Mobile,Windows,Chrome,Active
DEV010168,Mobile,macOS,Chrome,Active
DEV010169,Tablet,Android,Chrome,Active
DEV010170,Mobile,Android,Chrome,Inactive
DEV010171,Mobile,macOS,Chrome,Active
DEV010172,Laptop,iOS,Safari,Active
DEV010173,Laptop,iOS,Chrome,Active
DEV010174,Mobile,macOS,Chrome,Active
DEV010175,Mobile,Android,Safari,Active
DEV010176,Laptop,Windows,Chrome,Active
DEV010177,Laptop,Android,Chrome,Active
DEV010178,Tablet,Android,Chrome,Active
DEV010179,Mobile,Android,Safari,Active
DEV010180,Mobile,iOS,Chrome,Active
DEV010181,Mobile,Android,Chrome,Active
DEV010182,Mobile,iOS,Safari,Active
DEV010183,Mobile,Android,Safari,Active
DEV010184,Mobile,iOS,Chrome,Active
DEV010185,Mobile,Android,Chrome,Active
DEV010186,Mobile,iOS,Chrome,Active
DEV010187,Laptop,Android,Chrome,Inactive
DEV010188,Mobile,macOS,Chrome,Active
DEV010189,Mobile,iOS,Chrome,Active
DEV010190,Mobile,Android,Firefox,Active
DEV010191,Mobile,Android,Chrome,Active
DEV010192,Mobile,Android,Chrome,Active
DEV010193,Mobile,Windows,Chrome,Active
DEV010194,Mobile,Android,Chrome,Active
DEV010195,Mobile,Android,Edge,Active
DEV010196,Mobile,macOS,Safari,Inactive
DEV010197,Laptop,Windows,Chrome,Active
DEV010198,Laptop,Android,Chrome,Active
DEV010199,Mobile,Android,Chrome,Active
DEV010200,Laptop,macOS,Chrome,Active
DEV010201,Mobile,Android,Chrome,Active
DEV010202,Mobile,macOS,Edge,Active
DEV010203,Mobile,macOS,Safari,Active
DEV010204,Mobile,iOS,Firefox,Active
DEV010205,Mobile,Windows,Chrome,Active
DEV010206,Mobile,Android,Safari,Active
DEV010207,Mobile,Android,Firefox,Active
DEV010208,Mobile,Android,Safari,Active
DEV010209,Laptop,Android,Chrome,Active
DEV010210,Mobile,Android,Firefox,Active
DEV010211,Laptop,Android,Chrome,Active
DEV010212,Mobile,Android,Chrome,Active
DEV010213,Mobile,iOS,Firefox,Active
DEV010214,Mobile,Android,Chrome,Active
DEV010215,Mobile,Android,Safari,Active
DEV010216,Mobile,Android,Safari,Active
DEV010217,Laptop,iOS,Chrome,Active
