credit_profile_id,customer_id,credit_score,credit_utilization,total_credit_limit,outstanding_balance,delinquency_count,last_updated
CRP009365,CUS009365,438,10.54,50869.39,5361.63,2,2026-08-07
CRP009366,CUS009366,413,50.92,34071.91,17349.42,0,2026-03-12
CRP009367,CUS009367,503,89.35,43469.59,38840.08,0,2026-02-18
CRP009368,CUS009368,558,37.15,22324.96,8293.72,0,2025-12-10
CRP009369,CUS009369,599,2.13,14871.26,316.76,0,2026-05-10
CRP009370,CUS009370,758,65.31,125382.09,81887.04,0,2025-12-30
CRP009371,CUS009371,885,61.25,19508.85,11949.17,0,2025-12-01
CRP009372,CUS009372,709,26.84,91213.01,24481.57,0,2025-08-18
CRP009373,CUS009373,732,87.83,22672.17,19912.97,0,2025-11-02
CRP009374,CUS009374,562,20.35,38834.67,7902.86,1,2026-07-01
CRP009375,CUS009375,325,92.23,7341.87,6771.41,1,2025-09-23
CRP009376,CUS009376,597,70.4,8111.05,5710.18,0,2026-03-24
CRP009377,CUS009377,549,87.08,29149.77,25383.62,0,2026-03-30
CRP009378,CUS009378,442,49.62,167169.02,82949.27,2,2026-07-20
CRP009379,CUS009379,651,55.25,70376.93,38883.25,0,2026-07-24
CRP009380,CUS009380,771,45.72,35140.43,16066.2,1,2026-04-11
CRP009381,CUS009381,555,61.14,31360.2,19173.63,1,2026-02-15
CRP009382,CUS009382,333,72.77,98457.13,71647.25,0,2025-10-21
CRP009383,CUS009383,300,8.23,26378.13,2170.92,0,2026-07-03
CRP009384,CUS009384,388,15.08,18691.01,2818.6,0,2026-04-11
CRP009385,CUS009385,507,40.88,19128.16,7819.59,0,2026-05-30
CRP009386,CUS009386,746,46.11,44679.41,20601.68,0,2025-08-31
CRP009387,CUS009387,444,79.34,38334.75,30414.79,0,2025-08-23
CRP009388,CUS009388,390,85.96,10757.96,9247.54,1,2025-09-11
CRP009389,CUS009389,592,45.99,24428.4,11234.62,1,2026-05-29
CRP009390,CUS009390,374,25.06,14046.48,3520.05,1,2026-06-18
CRP009391,CUS009391,814,60.5,52981.5,32053.81,0,2026-03-31
CRP009392,CUS009392,673,63.21,19249.58,12167.66,0,2025-11-23
CRP009393,CUS009393,751,18.56,93074.61,17274.65,0,2026-07-30
CRP009394,CUS009394,812,34.11,24285.76,8283.87,0,2026-05-12
CRP009395,CUS009395,517,65.82,81826.48,53858.19,0,2026-01-03
CRP009396,CUS009396,664,85.39,19725.06,16843.23,0,2026-02-01
CRP009397,CUS009397,722,44.48,7571.42,3367.77,1,2026-07-05
CRP009398,CUS009398,755,5.87,44730.05,2625.65,0,2025-09-09
CRP009399,CUS009399,665,33.51,43015.87,14414.62,1,2025-11-19
CRP009400,CUS009400,320,87.42,23390.62,20448.08,1,2026-06-01
CRP009401,CUS009401,870,84.83,7237.21,6139.33,1,2026-04-25
CRP009402,CUS009402,523,36.25,12279.75,4451.41,1,2026-06-19
CRP009403,CUS009403,370,14.39,9279.08,1335.26,0,2025-11-13
CRP009404,CUS009404,699,62.23,117121.62,72884.78,0,2026-01-30
CRP009405,CUS009405,715,31.26,92808.18,29011.84,0,2025-11-26
CRP009406,CUS009406,477,29.98,56599.96,16968.67,1,2025-12-03
CRP009407,CUS009407,546,61.33,33420.94,20497.06,0,2025-09-24
CRP009408,CUS009408,462,68.92,155987.61,107506.66,1,2025-09-08
CRP009409,CUS009409,672,39.58,239800.72,94913.12,2,2026-07-10
CRP009410,CUS009410,757,43.29,15802.71,6840.99,1,2026-07-11
CRP009411,CUS009411,651,83.04,37162.06,30859.37,0,2026-03-22
CRP009412,CUS009412,450,34.89,31651.85,11043.33,1,2025-08-23
CRP009413,CUS009413,383,29.27,56634.83,16577.01,0,2026-07-09
CRP009414,CUS009414,684,66.51,54882.51,36502.36,1,2026-04-25
CRP009415,CUS009415,674,54.15,9374.19,5076.12,0,2025-12-01
CRP009416,CUS009416,603,11.65,16003.94,1864.46,0,2026-01-22
CRP009417,CUS009417,775,90.43,13328.72,12053.16,0,2025-08-31
CRP009418,CUS009418,415,67.77,31068.74,21055.29,1,2025-10-03
CRP009419,CUS009419,321,86.55,29376.91,25425.72,0,2026-07-05
CRP009420,CUS009420,450,28.46,10183.9,2898.34,0,2026-04-23
CRP009421,CUS009421,861,56.84,19897.5,11309.74,1,2026-02-12
CRP009422,CUS009422,407,23.37,21557.48,5037.98,1,2026-04-17
CRP009423,CUS009423,741,51.95,51579.5,26795.55,0,2026-02-28
CRP009424,CUS009424,409,83.02,124032.31,102971.62,0,2025-10-05
CRP009425,CUS009425,681,84.82,13004.6,11030.5,0,2026-06-18
CRP009426,CUS009426,673,93.97,54935.04,51622.46,0,2025-11-28
CRP009427,CUS009427,565,93.41,58038.9,54214.14,1,2026-03-29
CRP009428,CUS009428,706,49.56,37857.54,18762.2,0,2025-09-01
CRP009429,CUS009429,738,29.48,33287.45,9813.14,1,2026-04-20
CRP009430,CUS009430,485,88.13,50679.3,44663.67,0,2026-07-06
CRP009431,CUS009431,633,22.74,29905.25,6800.45,1,2026-04-10
CRP009432,CUS009432,824,36.72,32303.44,11861.82,0,2026-04-23
CRP009433,CUS009433,517,94.77,14610.57,13846.44,0,2025-12-25
CRP009434,CUS009434,824,23.9,61343.77,14661.16,1,2026-03-12
CRP009435,CUS009435,685,59.5,133299.89,79313.43,0,2025-08-17
CRP009436,CUS009436,526,17.06,61053.02,10415.65,1,2025-11-14
CRP009437,CUS009437,659,19.27,18949.83,3651.63,0,2025-09-03
CRP009438,CUS009438,735,9.9,14555.68,1441.01,1,2026-03-20
CRP009439,CUS009439,647,4.47,15394.01,688.11,0,2025-12-20
CRP009440,CUS009440,436,76.64,26271.45,20134.44,0,2025-08-15
CRP009441,CUS009441,711,81.58,82868.37,67604.02,0,2025-11-01
CRP009442,CUS009442,747,3.74,14454.25,540.59,0,2026-01-10
CRP009443,CUS009443,463,70.51,72577.45,51174.36,0,2025-09-29
CRP009444,CUS009444,558,15.47,68699.78,10627.86,1,2025-10-29
CRP009445,CUS009445,591,32.24,18618.04,6002.46,1,2025-12-28
CRP009446,CUS009446,368,8.6,10322.53,887.74,0,2025-11-01
CRP009447,CUS009447,325,24.45,49939.47,12210.2,1,2026-07-19
CRP009448,CUS009448,900,48.77,40514.08,19758.72,1,2025-12-17
CRP009449,CUS009449,878,90.91,13157.0,11961.03,0,2026-01-18
CRP009450,CUS009450,412,47.48,33704.23,16002.77,0,2025-09-19
CRP009451,CUS009451,427,84.46,25375.68,21432.3,1,2026-03-19
CRP009452,CUS009452,537,5.22,127136.34,6636.52,0,2025-09-09
CRP009453,CUS009453,383,44.5,111352.75,49551.97,0,2025-12-09
CRP009454,CUS009454,630,6.62,268722.68,17789.44,0,2026-07-27
CRP009455,CUS009455,666,27.62,4227.41,1167.61,1,2026-03-30
CRP009456,CUS009456,887,4.59,23828.54,1093.73,0,2026-08-04
CRP009457,CUS009457,791,34.85,31045.19,10819.25,1,2026-01-07
CRP009458,CUS009458,500,40.61,15435.67,6268.43,0,2026-04-11
CRP009459,CUS009459,601,32.58,35946.23,11711.28,0,2026-01-05
CRP009460,CUS009460,545,58.56,22152.4,12972.45,0,2026-05-14
CRP009461,CUS009461,809,50.36,120053.93,60459.16,0,2026-04-11
CRP009462,CUS009462,776,21.42,17649.03,3780.42,0,2026-05-31
CRP009463,CUS009463,309,20.31,42024.27,8535.13,1,2026-06-03
CRP009464,CUS009464,875,44.35,11325.24,5022.74,1,2026-06-28
CRP009465,CUS009465,364,23.24,20443.3,4751.02,0,2025-12-11
CRP009466,CUS009466,843,54.22,13807.82,7486.6,0,2025-11-02
CRP009467,CUS009467,697,93.7,41129.67,38538.5,0,2026-05-20
CRP009468,CUS009468,815,1.52,44812.09,681.14,0,2025-12-26
CRP009469,CUS009469,623,36.24,105943.76,38394.02,0,2026-05-12
CRP009470,CUS009470,355,72.56,21252.32,15420.68,1,2025-11-03
CRP009471,CUS009471,546,25.67,19686.58,5053.55,0,2026-05-27
CRP009472,CUS009472,556,46.27,32497.35,15036.52,1,2026-01-15
CRP009473,CUS009473,506,22.1,36433.86,8051.88,1,2026-04-27
CRP009474,CUS009474,398,66.01,30829.54,20350.58,0,2026-01-04
CRP009475,CUS009475,431,11.58,91302.58,10572.84,0,2026-03-15
CRP009476,CUS009476,314,73.94,35160.29,25997.52,0,2025-08-19
CRP009477,CUS009477,770,46.41,27631.85,12823.94,0,2025-10-21
CRP009478,CUS009478,610,18.08,28558.31,5163.34,0,2026-01-04
CRP009479,CUS009479,339,48.98,148591.88,72780.3,1,2026-03-22
CRP009480,CUS009480,484,90.27,39123.56,35316.84,0,2026-04-06
CRP009481,CUS009481,787,80.05,21574.41,17270.32,0,2026-01-15
CRP009482,CUS009482,818,93.52,16874.37,15780.91,1,2026-05-11
CRP009483,CUS009483,751,31.34,66268.66,20768.6,0,2026-08-05
CRP009484,CUS009484,555,93.41,4246.95,3967.08,0,2026-02-07
CRP009485,CUS009485,368,37.36,57420.62,21452.34,0,2025-08-17
CRP009486,CUS009486,810,49.84,140873.44,70211.32,1,2026-01-21
CRP009487,CUS009487,606,61.09,111790.33,68292.71,0,2026-06-21
CRP009488,CUS009488,887,90.03,67120.75,60428.81,0,2026-02-16
CRP009489,CUS009489,652,78.02,14171.86,11056.89,0,2026-01-30
CRP009490,CUS009490,589,70.24,42009.83,29507.7,0,2026-06-14
CRP009491,CUS009491,781,28.09,37985.38,10670.09,0,2026-07-16
CRP009492,CUS009492,355,51.36,99563.66,51135.9,0,2026-01-27
CRP009493,CUS009493,417,72.34,85324.44,61723.7,0,2026-05-22
CRP009494,CUS009494,482,55.3,30940.49,17110.09,0,2025-08-14
CRP009495,CUS009495,836,18.1,13165.92,2383.03,0,2026-05-01
CRP009496,CUS009496,446,55.6,13974.21,7769.66,1,2025-10-11
CRP009497,CUS009497,587,60.03,8483.47,5092.63,0,2026-03-31
CRP009498,CUS009498,715,50.84,188175.02,95668.18,0,2025-11-07
CRP009499,CUS009499,659,64.72,35438.46,22935.77,1,2026-04-23
CRP009500,CUS009500,577,44.47,23378.81,10396.56,0,2026-02-17
CRP009501,CUS009501,634,66.1,28457.28,18810.26,0,2026-03-17
CRP009502,CUS009502,639,39.38,101782.89,40082.1,1,2025-10-11
CRP009503,CUS009503,485,38.55,17189.49,6626.55,0,2026-02-09
CRP009504,CUS009504,542,59.08,26318.33,15548.87,1,2025-12-03
CRP009505,CUS009505,417,81.26,17047.22,13852.57,0,2026-01-08
CRP009506,CUS009506,679,75.13,64193.6,48228.65,1,2025-09-13
CRP009507,CUS009507,602,63.52,50249.34,31918.38,0,2026-03-18
CRP009508,CUS009508,399,72.19,29632.81,21391.93,0,2026-05-29
CRP009509,CUS009509,648,31.1,42437.76,13198.14,1,2025-09-08
CRP009510,CUS009510,828,56.29,33223.04,18701.25,1,2026-07-21
CRP009511,CUS009511,341,30.21,21523.56,6502.27,0,2025-11-02
CRP009512,CUS009512,521,74.53,45338.33,33790.66,0,2025-10-28
CRP009513,CUS009513,777,17.39,10024.96,1743.34,0,2025-11-22
CRP009514,CUS009514,469,1.41,76882.34,1084.04,0,2026-06-01
CRP009515,CUS009515,851,70.0,31756.4,22229.48,1,2025-12-20
CRP009516,CUS009516,789,5.94,14575.47,865.78,1,2026-01-08
CRP009517,CUS009517,710,36.14,31176.27,11267.1,0,2025-08-23
CRP009518,CUS009518,811,58.96,70778.98,41731.29,0,2025-11-16
CRP009519,CUS009519,301,94.11,7209.82,6785.16,1,2026-02-27
CRP009520,CUS009520,482,44.33,21014.87,9315.89,0,2025-08-07
CRP009521,CUS009521,815,68.78,40559.42,27896.77,0,2026-06-14
CRP009522,CUS009522,469,81.33,33545.12,27282.25,0,2025-09-15
CRP009523,CUS009523,779,77.06,33471.1,25792.83,0,2026-07-05
CRP009524,CUS009524,721,83.53,51841.38,43303.1,0,2025-10-14
CRP009525,CUS009525,493,52.37,24066.97,12603.87,1,2026-05-03
CRP009526,CUS009526,633,94.38,63782.43,60197.86,0,2026-01-19
CRP009527,CUS009527,408,84.55,27275.46,23061.4,0,2026-04-26
CRP009528,CUS009528,337,31.52,17709.88,5582.15,0,2026-07-10
CRP009529,CUS009529,470,46.13,84074.84,38783.72,0,2025-09-26
CRP009530,CUS009530,313,38.6,33759.21,13031.06,0,2026-02-05
CRP009531,CUS009531,556,61.59,65224.6,40171.83,0,2026-03-19
CRP009532,CUS009532,322,60.49,25006.5,15126.43,0,2026-03-09
CRP009533,CUS009533,593,12.27,21904.77,2687.72,1,2026-01-26
CRP009534,CUS009534,313,67.15,18454.17,12391.98,0,2025-09-19
CRP009535,CUS009535,409,16.15,44474.1,7182.57,0,2025-12-19
CRP009536,CUS009536,577,39.74,50659.56,20132.11,1,2025-10-16
CRP009537,CUS009537,469,22.26,13081.09,2911.85,0,2026-04-30
CRP009538,CUS009538,865,79.4,71828.86,57032.11,1,2026-03-28
CRP009539,CUS009539,568,70.67,78251.86,55300.59,0,2026-01-31
CRP009540,CUS009540,398,79.16,16721.47,13236.72,1,2026-05-11
CRP009541,CUS009541,478,50.13,24241.39,12152.21,0,2026-04-26
CRP009542,CUS009542,764,16.79,15463.46,2596.31,0,2026-03-15
CRP009543,CUS009543,317,47.55,22913.68,10895.45,0,2026-01-18
CRP009544,CUS009544,391,83.15,122221.16,101626.89,0,2026-08-04
CRP009545,CUS009545,380,82.43,43802.23,36106.18,1,2025-10-03
CRP009546,CUS009546,348,16.4,87843.66,14406.36,1,2026-05-13
CRP009547,CUS009547,769,57.82,38301.63,22146.0,1,2025-09-17
CRP009548,CUS009548,796,62.5,43246.51,27029.07,0,2025-12-21
CRP009549,CUS009549,583,61.07,67913.68,41474.88,0,2026-07-19
CRP009550,CUS009550,760,6.28,53998.11,3391.08,1,2025-09-19
CRP009551,CUS009551,796,11.44,71688.86,8201.21,0,2025-12-27
CRP009552,CUS009552,495,38.91,63346.72,24648.21,0,2025-10-06
CRP009553,CUS009553,366,86.61,11822.43,10239.41,1,2025-08-20
CRP009554,CUS009554,482,24.14,54146.81,13071.04,0,2025-09-22
CRP009555,CUS009555,617,23.47,56363.82,13228.59,1,2025-08-08
CRP009556,CUS009556,522,39.76,35200.55,13995.74,0,2026-01-15
CRP009557,CUS009557,860,66.56,81704.18,54382.3,1,2026-02-17
CRP009558,CUS009558,346,38.53,33696.38,12983.22,1,2025-11-06
CRP009559,CUS009559,807,87.35,22486.7,19642.13,1,2026-02-16
CRP009560,CUS009560,833,88.16,44692.11,39400.56,0,2026-02-21
CRP009561,CUS009561,579,90.14,22179.21,19992.34,0,2026-02-24
CRP009562,CUS009562,678,31.62,36823.63,11643.63,0,2026-08-02
CRP009563,CUS009563,308,43.31,54735.15,23705.79,0,2025-09-23
CRP009564,CUS009564,631,69.35,33382.02,23150.43,1,2026-04-01
CRP009565,CUS009565,441,89.9,38474.51,34588.58,0,2026-03-31
CRP009566,CUS009566,340,59.21,72679.31,43033.42,2,2026-06-18
CRP009567,CUS009567,527,46.43,46563.9,21619.62,0,2026-04-19
CRP009568,CUS009568,643,55.42,133028.7,73724.51,1,2026-07-25
CRP009569,CUS009569,827,19.26,139248.97,26819.35,1,2026-02-16
CRP009570,CUS009570,393,86.86,51562.06,44786.81,0,2026-01-21
CRP009571,CUS009571,482,61.38,21830.78,13399.73,0,2026-06-03
CRP009572,CUS009572,577,19.61,44409.62,8708.73,0,2026-05-09
CRP009573,CUS009573,732,41.57,10763.19,4474.26,0,2025-12-14
CRP009574,CUS009574,547,21.49,16844.68,3619.92,0,2026-04-07
CRP009575,CUS009575,376,69.53,40639.27,28256.48,1,2026-05-21
CRP009576,CUS009576,660,72.8,23907.08,17404.35,0,2026-04-16
CRP009577,CUS009577,709,81.1,17941.72,14550.73,0,2025-12-30
CRP009578,CUS009578,410,82.21,39256.2,32272.52,0,2026-06-20
CRP009579,CUS009579,461,33.46,88161.08,29498.7,0,2026-08-02
CRP009580,CUS009580,851,85.82,46625.46,40013.97,0,2025-11-24
CRP009581,CUS009581,346,40.01,43447.77,17383.45,0,2026-05-12
CRP009582,CUS009582,539,88.08,13491.14,11883.0,1,2025-11-04
CRP009583,CUS009583,392,61.99,80562.91,49940.95,2,2026-02-24
CRP009584,CUS009584,332,74.89,8269.15,6192.77,0,2026-06-17
CRP009585,CUS009585,381,86.18,16257.75,14010.93,0,2026-08-05
CRP009586,CUS009586,574,9.81,35653.56,3497.61,0,2026-03-11
CRP009587,CUS009587,831,37.57,261251.74,98152.28,2,2026-06-25
CRP009588,CUS009588,809,89.47,166857.4,149287.32,0,2025-08-29
CRP009589,CUS009589,472,47.63,44657.94,21270.58,0,2025-11-19
CRP009590,CUS009590,363,74.33,15008.72,11155.98,1,2025-09-12
CRP009591,CUS009591,411,88.02,12502.02,11004.28,1,2026-05-28
CRP009592,CUS009592,707,73.27,42589.86,31205.59,0,2025-09-29
CRP009593,CUS009593,801,29.03,38901.87,11293.21,0,2025-09-03
CRP009594,CUS009594,718,56.95,21219.67,12084.6,1,2026-04-06
CRP009595,CUS009595,780,14.01,42489.91,5952.84,0,2026-04-25
CRP009596,CUS009596,401,27.95,100717.94,28150.66,0,2025-09-11
CRP009597,CUS009597,647,10.58,65272.1,6905.79,1,2026-06-04
CRP009598,CUS009598,722,63.3,106080.61,67149.03,0,2025-11-26
CRP009599,CUS009599,729,18.8,7362.27,1384.11,1,2026-04-21
CRP009600,CUS009600,435,14.04,34508.8,4845.04,0,2026-07-24
CRP009601,CUS009601,657,76.19,27789.1,21172.52,2,2026-06-24
CRP009602,CUS009602,554,48.52,10220.12,4958.8,1,2025-08-29
CRP009603,CUS009603,308,69.84,39530.05,27607.79,0,2025-09-16
CRP009604,CUS009604,540,44.86,25859.97,11600.78,0,2026-02-13
CRP009605,CUS009605,398,34.97,41202.54,14408.53,1,2025-08-24
CRP009606,CUS009606,363,57.78,14875.75,8595.21,1,2026-05-23
CRP009607,CUS009607,438,84.94,27317.79,23203.73,0,2025-11-29
CRP009608,CUS009608,434,68.5,64136.22,43933.31,0,2026-01-16
CRP009609,CUS009609,575,49.44,40267.76,19908.38,0,2025-11-22
CRP009610,CUS009610,638,18.28,7912.34,1446.38,1,2026-05-26
CRP009611,CUS009611,410,19.42,68826.76,13366.16,0,2026-07-14
CRP009612,CUS009612,768,87.22,31147.02,27166.43,1,2026-02-16
CRP009613,CUS009613,348,31.66,34123.66,10803.55,0,2025-08-15
CRP009614,CUS009614,335,80.42,74339.82,59784.08,1,2025-08-21
CRP009615,CUS009615,377,84.32,16375.48,13807.8,0,2025-10-15
CRP009616,CUS009616,424,60.66,76861.4,46624.13,1,2025-08-19
CRP009617,CUS009617,704,36.95,98694.94,36467.78,0,2025-11-25
CRP009618,CUS009618,737,51.94,47402.55,24620.88,1,2026-05-10
CRP009619,CUS009619,729,3.57,24120.98,861.12,0,2026-05-18
CRP009620,CUS009620,549,0.15,50453.38,75.68,1,2026-04-05
CRP009621,CUS009621,765,30.6,16987.58,5198.2,0,2026-03-08
CRP009622,CUS009622,401,65.89,62317.7,41061.13,1,2026-01-06
CRP009623,CUS009623,569,62.81,48523.25,30477.45,0,2026-02-06
CRP009624,CUS009624,411,25.03,36654.27,9174.56,0,2026-05-03
CRP009625,CUS009625,741,87.94,51231.08,45052.61,0,2025-08-11
CRP009626,CUS009626,816,33.77,37377.47,12622.37,0,2026-04-04
CRP009627,CUS009627,554,46.22,22633.0,10460.97,1,2025-11-23
CRP009628,CUS009628,306,39.64,64095.2,25407.34,0,2026-05-08
CRP009629,CUS009629,526,8.13,42525.4,3457.32,1,2025-12-07
CRP009630,CUS009630,725,67.85,78299.17,53125.99,0,2026-02-16
CRP009631,CUS009631,583,85.45,32391.8,27678.79,1,2026-01-26
CRP009632,CUS009632,568,23.88,11749.62,2805.81,0,2025-12-05
CRP009633,CUS009633,852,36.42,76920.54,28014.46,0,2025-11-24
CRP009634,CUS009634,887,22.65,98163.18,22233.96,0,2025-12-14
CRP009635,CUS009635,800,62.0,79965.62,49578.68,1,2026-04-25
CRP009636,CUS009636,844,90.56,31559.87,28580.62,0,2025-10-08
CRP009637,CUS009637,419,25.2,50255.88,12664.48,1,2026-01-09
CRP009638,CUS009638,400,50.1,17053.72,8543.91,1,2025-10-10
CRP009639,CUS009639,686,89.03,11148.69,9925.68,0,2026-02-03
CRP009640,CUS009640,774,1.77,38237.11,676.8,0,2026-04-26
CRP009641,CUS009641,817,49.87,52605.34,26234.28,1,2025-10-29
CRP009642,CUS009642,875,64.5,19290.09,12442.11,1,2025-08-13
CRP009643,CUS009643,759,87.52,31359.59,27445.91,0,2026-02-13
CRP009644,CUS009644,418,80.85,28504.62,23045.99,0,2025-09-11
CRP009645,CUS009645,508,66.39,16720.25,11100.57,0,2025-10-21
CRP009646,CUS009646,671,87.08,61015.55,53132.34,0,2026-03-23
CRP009647,CUS009647,609,9.05,19911.05,1801.95,0,2026-03-28
CRP009648,CUS009648,863,74.47,18128.84,13500.55,0,2025-12-24
CRP009649,CUS009649,491,64.02,29590.02,18943.53,0,2026-06-10
CRP009650,CUS009650,801,76.01,17617.86,13391.34,0,2026-05-18
CRP009651,CUS009651,431,23.98,25319.85,6071.7,0,2025-09-28
CRP009652,CUS009652,434,81.43,30653.76,24961.36,1,2025-10-11
CRP009653,CUS009653,579,81.52,75818.85,61807.53,0,2026-06-06
CRP009654,CUS009654,847,0.45,23605.24,106.22,1,2026-06-16
CRP009655,CUS009655,737,29.55,36575.97,10808.2,0,2026-04-11
CRP009656,CUS009656,766,28.8,182459.79,52548.42,0,2025-09-07
CRP009657,CUS009657,335,57.64,26317.64,15169.49,0,2025-11-14
CRP009658,CUS009658,830,82.61,26459.05,21857.82,0,2025-10-20
CRP009659,CUS009659,634,1.45,102226.59,1482.29,0,2026-01-19
CRP009660,CUS009660,448,22.01,98915.58,21771.32,0,2025-11-26
CRP009661,CUS009661,425,46.97,52455.04,24638.13,0,2026-04-12
CRP009662,CUS009662,637,94.2,20098.96,18933.22,1,2025-10-06
CRP009663,CUS009663,858,6.42,149370.78,9589.6,0,2026-03-23
CRP009664,CUS009664,374,78.02,23879.97,18631.15,1,2025-10-04
CRP009665,CUS009665,791,35.42,24086.21,8531.34,0,2025-11-18
CRP009666,CUS009666,352,72.88,38116.63,27779.4,0,2026-08-03
CRP009667,CUS009667,775,40.3,30198.16,12169.86,1,2025-11-04
CRP009668,CUS009668,557,25.9,34318.72,8888.55,1,2026-02-08
CRP009669,CUS009669,868,40.77,19138.29,7802.68,0,2026-03-05
CRP009670,CUS009670,368,41.27,58231.23,24032.03,0,2026-07-22
CRP009671,CUS009671,613,77.21,27404.97,21159.38,1,2026-06-30
CRP009672,CUS009672,317,73.46,65631.34,48212.78,0,2026-05-24
CRP009673,CUS009673,730,6.72,44082.66,2962.35,0,2026-01-07
CRP009674,CUS009674,866,76.87,25572.18,19657.33,0,2025-09-28
CRP009675,CUS009675,880,16.46,30389.25,5002.07,0,2026-01-30
CRP009676,CUS009676,865,1.12,21608.45,242.01,1,2025-12-23
CRP009677,CUS009677,392,18.39,54908.15,10097.61,0,2026-05-21
CRP009678,CUS009678,715,9.05,13309.42,1204.5,0,2025-10-31
CRP009679,CUS009679,654,29.33,12637.48,3706.57,0,2026-02-15
CRP009680,CUS009680,756,87.42,9986.16,8729.9,0,2026-01-24
CRP009681,CUS009681,310,50.21,7489.0,3760.23,0,2026-07-10
CRP009682,CUS009682,808,9.9,46987.67,4651.78,0,2026-04-28
CRP009683,CUS009683,463,72.58,14226.23,10325.4,0,2026-07-06
CRP009684,CUS009684,300,55.6,12656.8,7037.18,1,2026-05-29
CRP009685,CUS009685,649,4.19,19822.27,830.55,0,2026-03-29
CRP009686,CUS009686,627,50.94,120407.05,61335.35,1,2025-12-16
CRP009687,CUS009687,773,66.33,46301.08,30711.51,0,2026-01-21
CRP009688,CUS009688,443,18.79,21351.29,4011.91,0,2026-01-31
CRP009689,CUS009689,301,93.6,28995.93,27140.19,0,2025-11-01
CRP009690,CUS009690,587,71.47,67328.24,48119.49,1,2025-11-29
CRP009691,CUS009691,682,12.69,14140.85,1794.47,0,2025-09-29
CRP009692,CUS009692,730,40.43,41656.95,16841.9,0,2025-12-19
CRP009693,CUS009693,648,43.5,16711.34,7269.43,0,2025-08-10
CRP009694,CUS009694,364,52.5,18628.16,9779.78,0,2025-09-10
CRP009695,CUS009695,367,6.6,40515.19,2674.0,0,2025-10-07
CRP009696,CUS009696,520,14.72,24536.58,3611.78,0,2026-05-10
CRP009697,CUS009697,421,80.04,23770.69,19026.06,1,2026-02-13
CRP009698,CUS009698,865,26.99,20309.01,5481.4,0,2026-07-01
CRP009699,CUS009699,733,93.13,40729.17,37931.08,0,2026-02-16
CRP009700,CUS009700,368,16.52,35013.37,5784.21,1,2026-04-29
CRP009701,CUS009701,469,8.31,14279.17,1186.6,1,2026-02-08
CRP009702,CUS009702,888,0.37,19762.57,73.12,0,2025-11-10
CRP009703,CUS009703,731,66.41,39423.38,26181.07,1,2025-12-12
CRP009704,CUS009704,486,67.1,24556.43,16477.36,1,2026-07-19
CRP009705,CUS009705,487,0.66,40173.17,265.14,0,2025-10-16
CRP009706,CUS009706,352,53.83,75198.09,40479.13,1,2026-06-17
CRP009707,CUS009707,864,87.69,44334.9,38877.27,1,2026-07-06
CRP009708,CUS009708,512,15.58,19434.03,3027.82,1,2026-06-18
CRP009709,CUS009709,447,28.37,35451.35,10057.55,3,2026-08-06
CRP009710,CUS009710,510,0.39,17344.21,67.64,1,2026-04-09
CRP009711,CUS009711,649,93.18,31168.17,29042.5,0,2026-01-30
CRP009712,CUS009712,891,19.91,31817.1,6334.78,1,2026-06-07
CRP009713,CUS009713,566,4.83,14866.55,718.05,0,2026-07-24
CRP009714,CUS009714,888,40.26,38737.41,15595.68,0,2025-11-06
CRP009715,CUS009715,705,4.13,19666.96,812.25,0,2026-05-17
CRP009716,CUS009716,382,17.88,21102.49,3773.13,1,2025-09-11
CRP009717,CUS009717,520,31.8,11690.93,3717.72,0,2025-08-24
CRP009718,CUS009718,484,41.37,38895.65,16091.13,0,2025-09-14
CRP009719,CUS009719,756,36.85,58894.38,21702.58,1,2025-11-22
CRP009720,CUS009720,590,30.11,26204.76,7890.25,0,2026-04-16
CRP009721,CUS009721,896,34.75,32742.81,11378.13,0,2025-10-01
CRP009722,CUS009722,812,70.86,43278.46,30667.12,0,2025-12-07
CRP009723,CUS009723,454,93.77,22957.58,21527.32,1,2025-08-19
CRP009724,CUS009724,730,15.93,13641.33,2173.06,0,2025-12-15
CRP009725,CUS009725,316,68.17,9277.1,6324.2,1,2026-06-27
CRP009726,CUS009726,737,68.75,18213.96,12522.1,0,2026-03-13
CRP009727,CUS009727,854,65.2,20158.97,13143.65,1,2025-11-18
CRP009728,CUS009728,602,44.66,245273.43,109539.11,0,2026-05-26
CRP009729,CUS009729,568,1.08,52068.39,562.34,0,2025-09-18
CRP009730,CUS009730,532,24.44,23775.13,5810.64,0,2026-06-29
CRP009731,CUS009731,671,6.35,15699.24,996.9,0,2026-02-03
CRP009732,CUS009732,467,60.38,50673.94,30596.92,0,2025-11-04
CRP009733,CUS009733,710,72.97,56805.93,41451.29,2,2026-02-28
CRP009734,CUS009734,459,33.1,23798.66,7877.36,0,2026-01-02
