risk_score_id,customer_id,risk_score,risk_category,model_name,model_version,score_timestamp
RSK009669,CUS009669,17.21,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009670,CUS009670,22.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009671,CUS009671,14.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009672,CUS009672,46.33,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009673,CUS009673,12.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009674,CUS009674,37.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009675,CUS009675,18.88,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009676,CUS009676,11.31,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009677,CUS009677,12.88,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009678,CUS009678,23.77,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009679,CUS009679,37.05,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009680,CUS009680,22.12,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009681,CUS009681,35.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009682,CUS009682,16.79,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009683,CUS009683,25.46,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009684,CUS009684,43.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009685,CUS009685,36.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009686,CUS009686,36.55,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009687,CUS009687,27.8,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009688,CUS009688,25.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009689,CUS009689,32.19,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009690,CUS009690,21.31,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009691,CUS009691,20.63,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009692,CUS009692,49.39,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009693,CUS009693,20.88,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009694,CUS009694,38.57,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009695,CUS009695,12.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009696,CUS009696,25.21,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009697,CUS009697,47.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009698,CUS009698,30.99,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009699,CUS009699,23.35,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009700,CUS009700,26.09,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009701,CUS009701,36.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009702,CUS009702,14.92,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009703,CUS009703,26.3,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009704,CUS009704,37.18,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009705,CUS009705,25.12,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009706,CUS009706,37.66,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009707,CUS009707,27.56,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009708,CUS009708,48.53,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009709,CUS009709,29.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009710,CUS009710,20.03,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009711,CUS009711,43.53,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009712,CUS009712,17.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009713,CUS009713,40.11,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009714,CUS009714,30.45,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009715,CUS009715,35.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009716,CUS009716,6.23,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009717,CUS009717,33.53,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009718,CUS009718,44.32,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009719,CUS009719,44.3,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009720,CUS009720,21.67,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009721,CUS009721,28.5,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009722,CUS009722,22.3,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009723,CUS009723,35.71,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009724,CUS009724,18.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009725,CUS009725,33.31,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009726,CUS009726,40.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009727,CUS009727,37.0,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009728,CUS009728,21.56,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009729,CUS009729,35.53,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009730,CUS009730,22.83,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009731,CUS009731,16.37,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009732,CUS009732,13.69,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009733,CUS009733,44.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009734,CUS009734,28.6,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009735,CUS009735,5.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009736,CUS009736,20.53,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009737,CUS009737,40.51,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009738,CUS009738,32.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009739,CUS009739,50.83,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009740,CUS009740,13.89,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009741,CUS009741,32.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009742,CUS009742,29.73,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009743,CUS009743,31.81,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009744,CUS009744,36.38,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009745,CUS009745,14.92,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009746,CUS009746,27.04,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009747,CUS009747,37.78,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009748,CUS009748,24.92,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009749,CUS009749,56.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009750,CUS009750,10.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009751,CUS009751,45.75,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009752,CUS009752,35.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009753,CUS009753,38.07,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009754,CUS009754,42.51,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009755,CUS009755,41.98,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009756,CUS009756,16.46,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009757,CUS009757,43.78,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009758,CUS009758,22.12,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009759,CUS009759,39.05,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009760,CUS009760,34.99,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009761,CUS009761,51.1,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009762,CUS009762,39.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009763,CUS009763,32.23,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009764,CUS009764,22.29,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009765,CUS009765,13.51,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009766,CUS009766,37.83,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009767,CUS009767,7.71,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009768,CUS009768,40.97,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009769,CUS009769,13.08,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009770,CUS009770,16.1,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009771,CUS009771,16.9,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009772,CUS009772,51.77,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009773,CUS009773,22.83,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009774,CUS009774,39.33,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009775,CUS009775,24.04,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009776,CUS009776,31.78,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009777,CUS009777,21.41,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009778,CUS009778,38.92,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009779,CUS009779,55.68,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009780,CUS009780,18.72,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009781,CUS009781,31.53,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009782,CUS009782,44.39,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009783,CUS009783,36.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009784,CUS009784,51.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009785,CUS009785,34.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009786,CUS009786,15.99,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009787,CUS009787,15.79,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009788,CUS009788,39.03,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009789,CUS009789,17.04,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009790,CUS009790,22.71,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009791,CUS009791,22.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009792,CUS009792,13.21,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009793,CUS009793,18.45,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009794,CUS009794,31.43,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009795,CUS009795,21.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009796,CUS009796,30.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009797,CUS009797,48.0,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009798,CUS009798,28.34,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009799,CUS009799,27.55,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009800,CUS009800,35.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009801,CUS009801,33.04,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009802,CUS009802,41.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009803,CUS009803,41.32,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009804,CUS009804,22.23,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009805,CUS009805,28.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009806,CUS009806,7.03,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009807,CUS009807,45.12,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009808,CUS009808,28.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009809,CUS009809,25.54,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009810,CUS009810,32.06,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009811,CUS009811,32.38,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009812,CUS009812,38.48,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009813,CUS009813,38.08,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009814,CUS009814,13.27,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009815,CUS009815,38.57,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009816,CUS009816,17.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009817,CUS009817,42.42,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009818,CUS009818,47.38,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009819,CUS009819,11.88,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009820,CUS009820,30.15,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009821,CUS009821,39.71,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009822,CUS009822,57.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009823,CUS009823,32.61,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009824,CUS009824,47.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009825,CUS009825,34.68,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009826,CUS009826,15.59,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009827,CUS009827,36.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009828,CUS009828,39.47,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009829,CUS009829,34.1,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009830,CUS009830,38.18,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009831,CUS009831,23.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009832,CUS009832,16.96,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009833,CUS009833,49.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009834,CUS009834,21.54,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009835,CUS009835,9.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009836,CUS009836,32.3,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009837,CUS009837,50.69,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009838,CUS009838,45.77,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009839,CUS009839,40.16,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009840,CUS009840,27.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009841,CUS009841,25.07,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009842,CUS009842,11.9,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009843,CUS009843,38.13,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009844,CUS009844,25.64,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009845,CUS009845,20.75,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009846,CUS009846,13.8,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009847,CUS009847,23.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009848,CUS009848,33.91,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009849,CUS009849,25.67,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009850,CUS009850,17.41,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009851,CUS009851,17.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009852,CUS009852,52.08,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009853,CUS009853,39.04,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009854,CUS009854,31.44,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009855,CUS009855,48.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009856,CUS009856,42.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009857,CUS009857,40.47,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009858,CUS009858,33.07,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009859,CUS009859,9.6,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009860,CUS009860,32.71,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009861,CUS009861,36.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009862,CUS009862,45.62,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009863,CUS009863,32.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009864,CUS009864,16.19,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009865,CUS009865,27.61,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009866,CUS009866,20.75,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009867,CUS009867,36.64,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009868,CUS009868,25.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009869,CUS009869,33.13,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009870,CUS009870,5.53,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009871,CUS009871,6.43,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009872,CUS009872,37.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009873,CUS009873,13.59,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009874,CUS009874,20.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009875,CUS009875,36.87,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009876,CUS009876,22.97,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009877,CUS009877,49.88,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009878,CUS009878,12.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009879,CUS009879,28.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009880,CUS009880,28.96,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009881,CUS009881,20.67,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009882,CUS009882,30.89,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009883,CUS009883,54.11,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009884,CUS009884,44.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009885,CUS009885,11.14,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009886,CUS009886,38.79,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009887,CUS009887,23.8,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009888,CUS009888,21.07,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009889,CUS009889,46.04,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009890,CUS009890,37.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009891,CUS009891,25.16,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009892,CUS009892,29.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009893,CUS009893,31.97,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009894,CUS009894,8.2,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009895,CUS009895,51.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009896,CUS009896,30.89,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009897,CUS009897,45.43,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009898,CUS009898,43.23,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009899,CUS009899,26.12,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009900,CUS009900,25.76,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009901,CUS009901,47.91,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009902,CUS009902,32.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009903,CUS009903,31.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009904,CUS009904,38.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009905,CUS009905,17.32,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009906,CUS009906,32.48,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009907,CUS009907,27.64,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009908,CUS009908,47.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009909,CUS009909,25.05,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009910,CUS009910,24.13,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009911,CUS009911,37.55,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009912,CUS009912,15.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009913,CUS009913,31.97,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009914,CUS009914,40.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009915,CUS009915,35.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009916,CUS009916,49.98,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009917,CUS009917,9.55,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009918,CUS009918,38.82,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009919,CUS009919,46.27,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009920,CUS009920,45.31,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009921,CUS009921,50.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009922,CUS009922,43.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009923,CUS009923,31.43,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009924,CUS009924,30.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009925,CUS009925,30.12,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009926,CUS009926,10.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009927,CUS009927,27.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009928,CUS009928,26.3,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009929,CUS009929,34.0,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009930,CUS009930,22.27,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009931,CUS009931,36.1,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009932,CUS009932,1.42,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009933,CUS009933,36.6,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009934,CUS009934,29.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009935,CUS009935,13.48,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009936,CUS009936,16.66,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009937,CUS009937,34.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009938,CUS009938,27.16,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009939,CUS009939,27.28,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009940,CUS009940,12.45,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009941,CUS009941,56.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009942,CUS009942,21.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009943,CUS009943,22.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009944,CUS009944,16.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009945,CUS009945,52.98,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009946,CUS009946,23.5,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009947,CUS009947,26.79,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009948,CUS009948,34.69,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009949,CUS009949,22.82,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009950,CUS009950,22.52,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009951,CUS009951,18.76,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009952,CUS009952,27.58,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009953,CUS009953,52.65,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009954,CUS009954,37.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009955,CUS009955,42.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009956,CUS009956,10.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009957,CUS009957,22.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009958,CUS009958,20.9,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009959,CUS009959,34.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK009960,CUS009960,29.98,Low,SuFinex Customer Risk Model,1.0,2026-06-30
