loan_id,customer_id,institution_id,loan_type,loan_amount,outstanding_amount,interest_rate,loan_status,start_date,end_date
LOAN003535,CUS002943,INS000004,Personal,169764.88,12055.88,9.259,Active,2023-05-24,2024-05-24
LOAN003536,CUS000820,INS000004,Auto,151239.96,120290.42,11.756,Active,2026-04-16,2031-04-16
LOAN003537,CUS004352,INS000002,Personal,104545.26,5177.96,8.069,Active,2025-09-28,2027-09-28
LOAN003538,CUS008411,INS000001,Auto,906562.34,687951.8,13.05,Active,2023-06-13,2026-06-13
LOAN003539,CUS004565,INS000002,Education,128166.71,69392.85,12.567,Active,2024-11-11,2027-11-11
LOAN003540,CUS006107,INS000002,Personal,509391.24,446922.92,15.778,Active,2023-10-01,2027-10-01
LOAN003541,CUS007030,INS000003,Personal,144799.08,128514.84,14.569,Defaulted,2023-04-09,2026-04-09
LOAN003542,CUS009335,INS000005,Home,178483.86,20999.56,12.32,Active,2024-07-17,2025-07-17
LOAN003543,CUS003851,INS000005,Education,138576.97,42475.55,13.048,Active,2021-12-08,2023-12-08
LOAN003544,CUS004669,INS000002,Home,315220.09,70481.53,8.875,Active,2024-05-21,2025-05-21
LOAN003545,CUS006908,INS000002,Personal,65906.62,23708.39,15.954,Active,2026-03-30,2030-03-30
LOAN003546,CUS006181,INS000004,Auto,176486.96,46879.84,8.149,Active,2023-09-21,2027-09-21
LOAN003547,CUS009284,INS000003,Education,396401.65,264945.74,10.776,Active,2024-02-13,2028-02-13
LOAN003548,CUS002989,INS000005,Auto,181364.79,35374.37,16.861,Active,2021-12-06,2023-12-06
LOAN003549,CUS003428,INS000005,Personal,50000.0,13657.72,16.761,Active,2021-09-15,2023-09-15
LOAN003550,CUS003228,INS000004,Personal,345094.69,10529.23,10.151,Active,2021-11-25,2026-11-25
LOAN003551,CUS007601,INS000005,Personal,54665.64,47180.38,17.633,Active,2022-09-08,2024-09-08
LOAN003552,CUS008920,INS000002,Auto,95656.43,10727.01,17.555,Active,2024-10-28,2025-10-28
LOAN003553,CUS001714,INS000002,Home,109347.36,14627.09,17.526,Active,2026-07-13,2030-07-13
LOAN003554,CUS000531,INS000002,Personal,441964.53,341373.92,7.662,Closed,2024-09-19,2029-09-19
LOAN003555,CUS000537,INS000003,Personal,675178.76,145502.72,12.196,Closed,2026-07-30,2031-07-30
LOAN003556,CUS005465,INS000004,Personal,51888.15,33281.39,10.609,Closed,2022-06-09,2023-06-09
LOAN003557,CUS000831,INS000004,Home,246951.44,128591.22,7.861,Active,2024-02-05,2028-02-05
LOAN003558,CUS008837,INS000004,Auto,257215.89,89062.0,10.856,Active,2022-12-27,2024-12-27
LOAN003559,CUS002402,INS000004,Home,500780.19,217724.27,16.446,Active,2024-03-04,2028-03-04
LOAN003560,CUS002874,INS000001,Home,85698.76,20545.4,10.707,Closed,2026-05-23,2030-05-23
LOAN003561,CUS003446,INS000005,Auto,85940.64,38037.32,12.145,Active,2025-03-21,2029-03-21
LOAN003562,CUS008959,INS000003,Auto,1240262.15,368653.07,14.404,Active,2026-06-11,2027-06-11
LOAN003563,CUS002882,INS000004,Personal,317067.14,271502.08,7.623,Active,2023-04-08,2028-04-08
LOAN003564,CUS005111,INS000001,Education,291760.73,277008.53,11.975,Defaulted,2022-04-04,2024-04-04
LOAN003565,CUS005925,INS000001,Auto,167684.95,30898.45,17.448,Closed,2025-03-08,2030-03-08
LOAN003566,CUS001484,INS000001,Home,543134.65,68277.55,8.744,Active,2026-01-29,2028-01-29
LOAN003567,CUS002196,INS000004,Personal,662626.31,31159.61,16.189,Active,2023-09-06,2028-09-06
LOAN003568,CUS009034,INS000003,Personal,83599.22,61358.55,14.061,Defaulted,2024-01-25,2025-01-25
LOAN003569,CUS006490,INS000003,Home,131890.2,32207.41,17.909,Active,2023-11-03,2028-11-03
LOAN003570,CUS000595,INS000004,Personal,451153.75,315255.41,8.202,Active,2026-06-14,2027-06-14
LOAN003571,CUS008042,INS000004,Personal,106034.38,69510.78,17.066,Active,2023-04-19,2028-04-19
LOAN003572,CUS001046,INS000003,Auto,212170.74,46272.04,14.712,Defaulted,2025-11-15,2029-11-15
LOAN003573,CUS009519,INS000004,Personal,329745.51,199056.17,10.88,Active,2022-11-23,2027-11-23
LOAN003574,CUS003193,INS000003,Education,268472.07,164525.14,13.162,Active,2022-02-22,2025-02-22
LOAN003575,CUS000671,INS000003,Education,115038.14,29497.22,12.319,Active,2022-06-25,2024-06-25
LOAN003576,CUS007190,INS000001,Personal,185315.2,140500.62,15.797,Active,2025-10-23,2029-10-23
LOAN003577,CUS001528,INS000002,Auto,180829.08,75897.42,10.714,Closed,2021-09-04,2022-09-04
LOAN003578,CUS001103,INS000001,Personal,82242.66,72411.25,9.833,Closed,2025-04-26,2028-04-26
LOAN003579,CUS002790,INS000001,Personal,50000.0,18538.1,17.703,Active,2022-07-31,2026-07-31
LOAN003580,CUS004374,INS000003,Home,236009.57,197412.52,10.533,Closed,2025-06-14,2029-06-14
LOAN003581,CUS005755,INS000004,Home,529524.23,420456.54,16.855,Closed,2026-07-04,2028-07-04
LOAN003582,CUS007514,INS000002,Auto,50000.0,28622.5,15.093,Active,2026-04-28,2029-04-28
LOAN003583,CUS009296,INS000004,Education,171226.34,11515.82,9.819,Active,2022-10-12,2025-10-12
LOAN003584,CUS002072,INS000004,Education,108243.57,10242.92,8.039,Active,2024-09-20,2028-09-20
LOAN003585,CUS006302,INS000005,Auto,335838.7,112278.96,13.863,Active,2023-08-28,2024-08-28
LOAN003586,CUS005774,INS000004,Home,171697.32,111290.85,17.46,Active,2023-11-10,2027-11-10
LOAN003587,CUS006950,INS000004,Home,155085.91,76548.57,14.581,Closed,2022-03-18,2024-03-18
LOAN003588,CUS004333,INS000003,Personal,110518.14,64430.67,7.597,Active,2023-12-03,2026-12-03
LOAN003589,CUS005870,INS000001,Auto,496150.45,263057.64,8.829,Closed,2023-12-09,2027-12-09
LOAN003590,CUS006354,INS000001,Auto,154524.58,13170.68,12.344,Active,2026-04-24,2028-04-24
LOAN003591,CUS002645,INS000004,Personal,209964.84,36734.73,16.247,Active,2021-09-05,2026-09-05
LOAN003592,CUS000416,INS000005,Auto,262015.2,152083.18,13.977,Active,2022-03-26,2027-03-26
LOAN003593,CUS006340,INS000001,Personal,131433.97,43125.79,17.56,Active,2023-11-11,2024-11-11
LOAN003594,CUS003749,INS000005,Personal,83052.22,26087.97,16.541,Closed,2021-09-10,2026-09-10
LOAN003595,CUS006348,INS000003,Auto,205943.63,20202.0,12.054,Active,2022-06-22,2027-06-22
LOAN003596,CUS006969,INS000002,Home,95529.83,73674.37,8.08,Active,2026-05-20,2027-05-20
LOAN003597,CUS008512,INS000005,Auto,139414.94,41433.29,11.994,Active,2026-03-26,2027-03-26
LOAN003598,CUS000570,INS000003,Education,62804.0,18914.15,11.305,Closed,2022-03-10,2024-03-10
LOAN003599,CUS003057,INS000003,Home,227348.93,213045.24,9.264,Closed,2024-11-10,2028-11-10
LOAN003600,CUS004005,INS000002,Personal,109863.96,18138.58,17.587,Active,2022-11-25,2026-11-25
LOAN003601,CUS005714,INS000001,Home,381767.42,301752.46,11.716,Active,2025-03-23,2029-03-23
LOAN003602,CUS004720,INS000001,Personal,60882.34,35160.2,17.575,Active,2024-02-24,2028-02-24
LOAN003603,CUS000226,INS000001,Home,490787.1,112103.41,10.057,Closed,2025-11-18,2026-11-18
LOAN003604,CUS005909,INS000005,Personal,238319.87,74797.77,15.645,Active,2025-01-19,2027-01-19
LOAN003605,CUS003261,INS000001,Auto,202704.15,169854.84,10.572,Closed,2024-12-07,2026-12-07
LOAN003606,CUS001695,INS000002,Personal,114901.82,79441.06,16.711,Active,2023-05-07,2027-05-07
LOAN003607,CUS004948,INS000004,Auto,176967.45,107817.72,9.925,Active,2024-07-02,2025-07-02
LOAN003608,CUS002151,INS000001,Home,164242.45,48317.84,11.375,Active,2022-09-17,2027-09-17
LOAN003609,CUS003223,INS000002,Personal,50000.0,42481.95,9.965,Closed,2022-07-12,2023-07-12
LOAN003610,CUS005088,INS000004,Home,582608.76,477896.41,14.339,Active,2023-06-08,2027-06-08
LOAN003611,CUS006528,INS000003,Personal,114641.57,15392.99,10.738,Active,2024-02-09,2025-02-09
LOAN003612,CUS008050,INS000002,Personal,595362.42,443076.54,13.147,Active,2025-09-04,2030-09-04
LOAN003613,CUS000744,INS000005,Auto,271763.84,204449.49,8.073,Closed,2021-09-21,2022-09-21
LOAN003614,CUS005324,INS000001,Home,158654.39,143544.16,9.419,Active,2023-10-23,2024-10-23
LOAN003615,CUS003432,INS000002,Home,65645.82,9364.45,14.546,Defaulted,2026-02-25,2031-02-25
LOAN003616,CUS004592,INS000005,Auto,240815.13,29097.48,12.707,Closed,2022-10-09,2023-10-09
LOAN003617,CUS004742,INS000001,Home,80817.9,70949.43,12.09,Closed,2022-07-23,2026-07-23
LOAN003618,CUS003214,INS000005,Auto,96743.89,12442.53,12.663,Active,2026-03-17,2027-03-17
LOAN003619,CUS002757,INS000005,Education,144255.62,116838.74,9.159,Active,2025-07-06,2028-07-06
LOAN003620,CUS009042,INS000002,Personal,301305.51,215658.31,12.397,Active,2021-08-18,2024-08-18
LOAN003621,CUS000759,INS000005,Auto,254127.04,85156.81,7.661,Active,2025-10-09,2027-10-09
LOAN003622,CUS007550,INS000005,Personal,230587.32,75060.97,17.085,Active,2023-02-20,2024-02-20
LOAN003623,CUS003473,INS000002,Education,1707646.19,193228.35,13.858,Defaulted,2022-06-01,2027-06-01
LOAN003624,CUS005320,INS000001,Education,399649.18,65683.56,16.096,Closed,2025-12-26,2029-12-26
LOAN003625,CUS007223,INS000005,Personal,50000.0,20851.9,12.664,Active,2025-04-15,2030-04-15
LOAN003626,CUS005443,INS000004,Personal,125127.63,86268.8,15.484,Active,2026-07-24,2030-07-24
LOAN003627,CUS000650,INS000002,Personal,278740.42,152492.72,15.399,Active,2024-12-05,2028-12-05
LOAN003628,CUS005242,INS000003,Personal,111250.64,55524.88,10.369,Active,2025-07-01,2028-07-01
LOAN003629,CUS004572,INS000001,Personal,641938.53,254205.69,17.805,Active,2023-06-21,2026-06-21
LOAN003630,CUS007693,INS000005,Personal,87982.59,34277.29,17.624,Active,2022-12-02,2026-12-02
LOAN003631,CUS007384,INS000005,Home,574304.87,334980.71,10.879,Active,2023-09-30,2026-09-30
LOAN003632,CUS008548,INS000005,Personal,59278.62,8185.8,16.109,Active,2022-01-11,2023-01-11
LOAN003633,CUS007672,INS000003,Education,822295.99,625450.73,10.468,Active,2021-11-29,2023-11-29
LOAN003634,CUS003718,INS000005,Home,80337.34,11794.46,8.079,Active,2023-07-28,2024-07-28
LOAN003635,CUS009484,INS000004,Personal,141970.99,45283.76,11.901,Active,2022-10-13,2026-10-13
LOAN003636,CUS004894,INS000005,Auto,453195.82,274634.64,17.615,Closed,2024-11-11,2025-11-11
LOAN003637,CUS001190,INS000004,Personal,258237.02,176482.08,17.138,Active,2025-07-15,2029-07-15
LOAN003638,CUS006208,INS000002,Auto,56731.72,13738.48,17.789,Closed,2022-03-09,2026-03-09
LOAN003639,CUS000159,INS000001,Education,205853.9,53756.66,9.2,Active,2026-08-03,2027-08-03
LOAN003640,CUS009506,INS000004,Personal,322739.07,168177.39,9.501,Active,2024-07-28,2025-07-28
LOAN003641,CUS005580,INS000004,Home,87627.05,29800.25,10.319,Active,2022-08-05,2023-08-05
LOAN003642,CUS006035,INS000004,Home,374543.03,287157.38,9.241,Active,2024-05-26,2026-05-26
LOAN003643,CUS007471,INS000001,Education,226211.6,168785.77,8.891,Active,2022-08-15,2024-08-15
LOAN003644,CUS000920,INS000004,Education,92574.7,54861.15,14.949,Closed,2023-11-14,2028-11-14
LOAN003645,CUS008104,INS000002,Personal,123968.17,35634.13,11.455,Active,2022-04-24,2023-04-24
LOAN003646,CUS009593,INS000002,Personal,534639.46,113857.77,10.731,Active,2026-01-29,2030-01-29
LOAN003647,CUS004786,INS000002,Auto,57551.2,23501.44,10.117,Defaulted,2026-04-16,2030-04-16
LOAN003648,CUS005844,INS000001,Personal,167079.16,94961.69,8.186,Active,2024-10-23,2027-10-23
LOAN003649,CUS009179,INS000002,Personal,82406.38,11529.3,11.379,Active,2023-10-13,2026-10-13
LOAN003650,CUS002872,INS000001,Personal,257761.72,69815.83,8.206,Active,2023-08-08,2026-08-08
LOAN003651,CUS005344,INS000003,Home,71997.19,49102.15,10.376,Active,2025-05-20,2028-05-20
LOAN003652,CUS008581,INS000004,Auto,50000.0,5307.17,10.666,Active,2022-02-02,2027-02-02
LOAN003653,CUS004464,INS000004,Personal,251834.42,219036.06,14.679,Active,2025-10-27,2027-10-27
LOAN003654,CUS006754,INS000002,Auto,226437.81,95715.65,15.129,Active,2022-09-10,2023-09-10
LOAN003655,CUS002652,INS000002,Personal,94049.82,28659.61,12.62,Active,2022-03-19,2023-03-19
LOAN003656,CUS009934,INS000003,Personal,229730.77,22930.41,17.668,Active,2024-11-08,2025-11-08
LOAN003657,CUS002577,INS000004,Home,394222.37,226454.69,9.666,Active,2024-04-10,2028-04-10
LOAN003658,CUS003403,INS000001,Personal,92847.42,45746.93,10.218,Closed,2026-05-25,2031-05-25
LOAN003659,CUS002900,INS000004,Home,140769.5,63025.34,15.428,Active,2025-01-23,2030-01-23
LOAN003660,CUS007716,INS000002,Home,80653.32,52268.36,14.696,Active,2026-05-15,2030-05-15
LOAN003661,CUS005982,INS000003,Auto,108215.91,63610.23,15.142,Active,2023-02-04,2027-02-04
LOAN003662,CUS006994,INS000003,Personal,382538.81,295286.06,17.409,Active,2022-07-30,2025-07-30
LOAN003663,CUS001460,INS000005,Education,138203.43,100143.49,15.49,Closed,2026-04-13,2027-04-13
LOAN003664,CUS002453,INS000005,Personal,118464.84,11964.89,17.277,Active,2022-01-31,2025-01-31
LOAN003665,CUS000048,INS000005,Personal,90212.55,5804.31,12.506,Active,2022-09-16,2024-09-16
LOAN003666,CUS001978,INS000004,Personal,160418.47,5417.66,17.905,Active,2024-06-15,2028-06-15
LOAN003667,CUS004144,INS000001,Personal,494053.92,29466.24,13.362,Active,2024-02-29,2025-02-28
LOAN003668,CUS006091,INS000001,Personal,54799.88,27477.54,13.47,Closed,2023-09-28,2025-09-28
LOAN003669,CUS000532,INS000002,Education,158211.17,1338.55,14.339,Active,2023-01-18,2028-01-18
LOAN003670,CUS009387,INS000003,Personal,219748.53,154397.98,17.764,Active,2025-04-09,2027-04-09
LOAN003671,CUS005929,INS000002,Education,276830.99,169785.89,10.606,Active,2025-05-27,2028-05-27
LOAN003672,CUS006701,INS000003,Personal,894022.61,358839.03,15.522,Active,2024-06-26,2026-06-26
LOAN003673,CUS003092,INS000002,Home,362560.47,10595.66,16.81,Active,2026-08-03,2031-08-03
LOAN003674,CUS003532,INS000003,Education,61957.92,30742.14,12.134,Active,2024-03-23,2029-03-23
LOAN003675,CUS003094,INS000005,Personal,195629.53,69330.74,10.649,Active,2025-01-06,2028-01-06
LOAN003676,CUS008561,INS000004,Home,227672.36,141624.04,17.791,Active,2023-03-03,2025-03-03
LOAN003677,CUS000526,INS000004,Home,346461.96,129094.19,17.018,Active,2023-12-31,2027-12-31
LOAN003678,CUS007269,INS000001,Personal,170936.18,20891.36,13.54,Active,2025-02-02,2027-02-02
LOAN003679,CUS005668,INS000001,Personal,212509.3,132296.43,10.14,Active,2022-05-06,2025-05-06
LOAN003680,CUS001769,INS000001,Education,237873.09,74545.4,14.352,Active,2025-06-07,2029-06-07
LOAN003681,CUS001329,INS000005,Education,308639.37,162523.73,15.539,Closed,2023-01-15,2024-01-15
LOAN003682,CUS003383,INS000004,Home,217801.09,1382.24,11.881,Active,2023-12-19,2025-12-19
LOAN003683,CUS005842,INS000001,Auto,92806.54,87652.99,16.474,Active,2024-06-16,2026-06-16
LOAN003684,CUS001250,INS000004,Personal,146231.19,105746.62,13.956,Active,2022-08-14,2027-08-14
LOAN003685,CUS001056,INS000003,Home,253507.96,102932.38,12.488,Active,2024-07-02,2029-07-02
LOAN003686,CUS000683,INS000002,Auto,111764.97,76212.41,12.14,Active,2022-11-11,2023-11-11
LOAN003687,CUS009451,INS000002,Auto,341219.96,45204.33,9.583,Closed,2024-11-28,2026-11-28
LOAN003688,CUS000581,INS000004,Education,105413.91,1584.06,16.908,Active,2023-12-21,2028-12-21
LOAN003689,CUS000250,INS000003,Education,50000.0,18180.71,17.958,Closed,2025-01-29,2030-01-29
LOAN003690,CUS003495,INS000002,Home,293089.81,196256.93,9.686,Active,2021-12-25,2022-12-25
LOAN003691,CUS003394,INS000005,Personal,159442.35,70584.89,11.165,Closed,2023-07-18,2025-07-18
LOAN003692,CUS000194,INS000002,Personal,91909.83,26595.38,12.228,Active,2023-07-01,2028-07-01
LOAN003693,CUS005467,INS000003,Home,69772.28,3350.13,12.773,Active,2026-04-22,2029-04-22
LOAN003694,CUS008912,INS000001,Personal,71970.91,13999.42,14.974,Active,2024-01-04,2027-01-04
LOAN003695,CUS009430,INS000005,Education,71571.34,43296.33,9.679,Active,2022-04-07,2027-04-07
LOAN003696,CUS000468,INS000003,Home,125355.61,71990.78,8.632,Active,2025-08-29,2030-08-29
LOAN003697,CUS005117,INS000005,Personal,250648.94,5750.2,14.261,Active,2024-02-02,2027-02-02
LOAN003698,CUS005393,INS000003,Auto,62651.72,47212.78,14.99,Active,2022-03-07,2024-03-07
LOAN003699,CUS004031,INS000001,Personal,335125.77,167662.31,12.357,Active,2022-09-22,2027-09-22
LOAN003700,CUS003762,INS000001,Auto,101434.02,1447.15,17.48,Active,2024-02-15,2028-02-15
LOAN003701,CUS006197,INS000001,Education,421633.57,235504.93,9.309,Closed,2023-02-20,2028-02-20
LOAN003702,CUS000628,INS000002,Personal,133895.71,97403.63,13.806,Active,2022-07-12,2024-07-12
LOAN003703,CUS007980,INS000002,Personal,140940.98,126975.31,14.974,Active,2025-04-01,2029-04-01
LOAN003704,CUS008073,INS000002,Education,50000.0,35106.03,15.421,Active,2025-10-27,2028-10-27
LOAN003705,CUS005816,INS000003,Personal,198010.12,25930.33,9.673,Active,2022-11-08,2025-11-08
LOAN003706,CUS007458,INS000005,Education,308674.47,59173.58,10.457,Active,2022-10-20,2026-10-20
LOAN003707,CUS008189,INS000001,Personal,126134.49,110405.05,16.345,Active,2023-05-19,2027-05-19
LOAN003708,CUS007206,INS000004,Auto,62251.31,24773.22,10.798,Closed,2026-05-29,2029-05-29
LOAN003709,CUS003124,INS000002,Personal,152275.37,21757.65,15.526,Active,2022-11-19,2025-11-19
LOAN003710,CUS002092,INS000002,Home,102407.93,3877.47,12.495,Active,2022-03-03,2025-03-03
LOAN003711,CUS004919,INS000003,Personal,218964.42,3537.13,17.38,Closed,2023-04-28,2025-04-28
LOAN003712,CUS002713,INS000005,Education,50000.0,30985.09,16.593,Active,2026-02-06,2029-02-06
LOAN003713,CUS000909,INS000001,Auto,392841.47,62117.97,15.049,Active,2022-07-18,2023-07-18
LOAN003714,CUS005346,INS000003,Personal,267380.09,229470.87,16.14,Active,2023-12-13,2028-12-13
LOAN003715,CUS004063,INS000001,Personal,101100.21,43086.85,12.854,Defaulted,2025-08-26,2029-08-26
LOAN003716,CUS006406,INS000002,Auto,176965.56,113302.84,12.958,Closed,2024-10-09,2025-10-09
LOAN003717,CUS002817,INS000004,Personal,62806.01,9330.57,13.444,Active,2025-01-30,2028-01-30
LOAN003718,CUS001822,INS000004,Personal,715090.51,67294.04,10.262,Active,2022-02-13,2024-02-13
LOAN003719,CUS004158,INS000001,Personal,83701.09,1269.76,10.873,Active,2024-05-15,2026-05-15
LOAN003720,CUS006129,INS000004,Personal,320014.67,180111.69,13.291,Active,2023-12-04,2027-12-04
LOAN003721,CUS001783,INS000003,Home,137283.79,15636.05,10.989,Closed,2026-05-03,2029-05-03
LOAN003722,CUS006415,INS000001,Personal,155972.67,2187.41,15.316,Active,2024-12-18,2028-12-18
LOAN003723,CUS002996,INS000004,Personal,150207.11,137583.32,13.267,Closed,2024-01-03,2029-01-03
LOAN003724,CUS000393,INS000005,Auto,386886.94,354085.2,11.82,Active,2024-03-03,2025-03-03
LOAN003725,CUS002504,INS000001,Education,703235.55,352626.59,10.789,Closed,2021-10-13,2022-10-13
LOAN003726,CUS005527,INS000005,Home,167351.71,5715.61,14.905,Closed,2024-02-27,2025-02-27
LOAN003727,CUS005207,INS000004,Auto,104240.44,68054.52,11.511,Defaulted,2026-05-23,2029-05-23
LOAN003728,CUS006748,INS000005,Home,50000.0,11796.6,11.013,Active,2024-11-16,2025-11-16
LOAN003729,CUS000387,INS000002,Personal,167207.12,14158.48,13.056,Active,2026-03-16,2031-03-16
LOAN003730,CUS003843,INS000005,Auto,134368.83,52297.78,8.032,Active,2026-02-25,2031-02-25
LOAN003731,CUS000721,INS000003,Personal,216826.44,153265.84,8.923,Active,2024-01-31,2026-01-31
LOAN003732,CUS000577,INS000002,Home,160106.05,56600.65,9.89,Active,2022-10-26,2026-10-26
LOAN003733,CUS005752,INS000005,Auto,1303606.89,254528.41,9.58,Closed,2021-08-12,2022-08-12
LOAN003734,CUS002850,INS000001,Personal,141756.65,132997.79,13.687,Active,2022-09-19,2023-09-19
LOAN003735,CUS007335,INS000002,Home,509387.12,161212.44,14.528,Active,2024-08-19,2025-08-19
LOAN003736,CUS001746,INS000004,Auto,71292.17,41763.34,8.823,Active,2023-09-10,2028-09-10
LOAN003737,CUS008890,INS000005,Personal,63841.88,19962.79,16.653,Closed,2025-02-06,2028-02-06
LOAN003738,CUS009156,INS000003,Home,245259.1,186251.63,17.71,Active,2025-05-26,2027-05-26
LOAN003739,CUS006058,INS000001,Auto,309831.6,44510.27,11.569,Closed,2025-10-16,2029-10-16
LOAN003740,CUS006131,INS000001,Personal,247223.87,222390.45,13.175,Closed,2022-07-28,2027-07-28
LOAN003741,CUS007503,INS000004,Personal,229957.51,136008.32,9.433,Closed,2025-11-05,2028-11-05
LOAN003742,CUS009864,INS000005,Auto,488209.31,205071.69,15.161,Closed,2023-05-21,2026-05-21
LOAN003743,CUS003302,INS000001,Home,74588.98,13194.45,12.532,Active,2026-03-23,2029-03-23
LOAN003744,CUS007630,INS000001,Personal,137781.19,105617.49,9.304,Defaulted,2025-09-10,2030-09-10
LOAN003745,CUS001588,INS000001,Auto,578340.91,396098.96,8.797,Active,2025-04-23,2030-04-23
LOAN003746,CUS009459,INS000003,Auto,191175.41,122305.2,11.11,Active,2024-08-12,2027-08-12
LOAN003747,CUS008236,INS000004,Personal,200302.79,105486.06,11.569,Active,2022-10-15,2023-10-15
LOAN003748,CUS002528,INS000003,Home,215755.19,163676.46,11.741,Closed,2026-04-04,2028-04-04
LOAN003749,CUS002223,INS000005,Education,164513.4,129476.48,8.447,Defaulted,2022-03-23,2027-03-23
LOAN003750,CUS005915,INS000001,Education,50000.0,29633.79,16.254,Active,2026-08-07,2031-08-07
LOAN003751,CUS006325,INS000002,Home,94130.71,68683.91,10.602,Closed,2023-06-05,2027-06-05
LOAN003752,CUS005788,INS000002,Personal,676083.81,279768.68,15.011,Active,2023-11-22,2026-11-22
LOAN003753,CUS000523,INS000004,Auto,69225.51,55963.79,7.552,Active,2022-12-26,2023-12-26
LOAN003754,CUS001961,INS000002,Personal,115075.45,63518.58,7.623,Active,2026-01-04,2027-01-04
