ticket_id,customer_id,institution_id,issue_category,priority,status,created_date,resolved_date
TKT004046,CUS002651,INS000001,Transaction Issue,Low,In Progress,2026-01-06,
TKT004047,CUS007951,INS000001,Account Issue,Medium,Resolved,2025-08-10,2025-08-16
TKT004048,CUS009085,INS000003,Transaction Issue,Low,Resolved,2024-10-06,2024-10-13
TKT004049,CUS002230,INS000003,Account Issue,Low,Open,2026-07-20,
TKT004050,CUS006064,INS000005,Account Issue,Medium,Closed,2025-07-07,2025-07-08
TKT004051,CUS005855,INS000004,Card Issue,Low,Resolved,2025-11-11,2025-11-12
TKT004052,CUS003582,INS000003,Fraud Report,Medium,Closed,2026-02-13,2026-02-18
TKT004053,CUS004971,INS000002,Card Issue,Low,Closed,2025-08-13,2025-08-20
TKT004054,CUS006655,INS000005,Card Issue,Medium,In Progress,2026-01-24,
TKT004055,CUS001989,INS000001,Card Issue,Medium,Closed,2024-09-15,2024-09-22
TKT004056,CUS009647,INS000005,Transaction Issue,High,Closed,2025-10-10,2025-10-15
TKT004057,CUS004034,INS000005,Transaction Issue,Medium,Closed,2025-07-13,2025-07-19
TKT004058,CUS002562,INS000003,Fraud Report,High,Resolved,2024-08-31,2024-09-05
TKT004059,CUS001369,INS000004,Account Issue,High,Resolved,2025-12-02,2025-12-06
TKT004060,CUS001486,INS000001,Payment Issue,Low,Closed,2026-03-09,2026-03-14
TKT004061,CUS006440,INS000002,Payment Issue,Critical,Resolved,2026-04-26,2026-05-02
TKT004062,CUS001062,INS000001,Transaction Issue,High,Resolved,2024-09-30,2024-10-03
TKT004063,CUS004280,INS000003,Transaction Issue,High,In Progress,2026-04-17,
TKT004064,CUS008619,INS000002,Card Issue,Medium,Open,2025-04-14,
TKT004065,CUS003227,INS000003,Loan Query,High,Closed,2026-03-02,2026-03-04
TKT004066,CUS007208,INS000001,Account Issue,Low,Resolved,2025-05-14,2025-05-17
TKT004067,CUS004242,INS000004,Transaction Issue,Medium,Resolved,2025-01-27,2025-02-02
TKT004068,CUS007999,INS000001,Transaction Issue,Medium,Closed,2026-06-29,2026-07-03
TKT004069,CUS000806,INS000002,Payment Issue,Medium,Resolved,2025-03-06,2025-03-13
TKT004070,CUS000939,INS000001,Payment Issue,Medium,Resolved,2024-10-17,2024-10-24
TKT004071,CUS005617,INS000003,Loan Query,High,Resolved,2025-03-16,2025-03-22
TKT004072,CUS008617,INS000001,Transaction Issue,High,Resolved,2025-06-15,2025-06-21
TKT004073,CUS005871,INS000002,Account Issue,Low,Closed,2026-08-06,2026-08-08
TKT004074,CUS009272,INS000002,Account Issue,Low,Closed,2025-11-21,2025-11-25
TKT004075,CUS007027,INS000003,Fraud Report,Medium,Resolved,2025-11-02,2025-11-03
TKT004076,CUS001883,INS000005,Account Issue,Medium,Resolved,2026-05-01,2026-05-07
TKT004077,CUS008473,INS000005,Account Issue,Low,Resolved,2025-05-28,2025-06-02
TKT004078,CUS000937,INS000001,Transaction Issue,Low,Resolved,2025-07-25,2025-07-26
TKT004079,CUS006163,INS000005,Transaction Issue,Critical,Closed,2026-03-24,2026-03-28
TKT004080,CUS005231,INS000004,Transaction Issue,Low,Resolved,2025-04-14,2025-04-17
TKT004081,CUS004631,INS000003,Payment Issue,High,Resolved,2025-03-18,2025-03-19
TKT004082,CUS004331,INS000004,Account Issue,Low,Resolved,2026-03-27,2026-04-03
TKT004083,CUS002427,INS000005,Payment Issue,Medium,In Progress,2026-06-21,
TKT004084,CUS005923,INS000001,Payment Issue,Low,Closed,2026-06-11,2026-06-15
TKT004085,CUS003283,INS000001,Account Issue,High,Closed,2025-05-08,2025-05-14
TKT004086,CUS008625,INS000002,Transaction Issue,Medium,Resolved,2024-12-10,2024-12-14
TKT004087,CUS006598,INS000004,Technical Issue,High,In Progress,2026-04-20,
TKT004088,CUS001685,INS000004,Technical Issue,Medium,Closed,2026-07-15,2026-07-16
TKT004089,CUS002292,INS000003,Payment Issue,Medium,Closed,2025-10-24,2025-10-30
TKT004090,CUS009165,INS000004,Account Issue,Critical,Resolved,2025-03-31,2025-04-06
TKT004091,CUS002524,INS000005,Technical Issue,Medium,Resolved,2024-12-25,2024-12-31
TKT004092,CUS009672,INS000004,Fraud Report,Medium,Closed,2025-03-13,2025-03-17
TKT004093,CUS006541,INS000004,Transaction Issue,Low,Closed,2026-08-08,2026-08-12
TKT004094,CUS004639,INS000005,Payment Issue,Medium,Resolved,2026-03-26,2026-03-27
TKT004095,CUS007152,INS000004,Transaction Issue,Critical,Resolved,2025-11-28,2025-12-01
TKT004096,CUS007590,INS000002,Card Issue,Low,Open,2026-07-07,
TKT004097,CUS007753,INS000001,Transaction Issue,High,Resolved,2026-05-22,2026-05-25
TKT004098,CUS003665,INS000003,Card Issue,Low,Closed,2025-06-03,2025-06-04
TKT004099,CUS001005,INS000005,Transaction Issue,Low,Closed,2026-04-24,2026-05-01
TKT004100,CUS005258,INS000003,Account Issue,Low,Resolved,2026-05-17,2026-05-19
TKT004101,CUS009950,INS000001,Fraud Report,Low,Resolved,2025-06-25,2025-07-02
TKT004102,CUS008158,INS000002,Technical Issue,Low,Open,2025-02-07,
TKT004103,CUS003722,INS000002,Fraud Report,Critical,Resolved,2025-07-21,2025-07-24
TKT004104,CUS003793,INS000003,Fraud Report,Critical,Resolved,2025-04-10,2025-04-13
TKT004105,CUS003010,INS000003,Account Issue,Low,Closed,2026-06-05,2026-06-11
TKT004106,CUS002549,INS000002,Card Issue,Low,Resolved,2024-10-10,2024-10-11
TKT004107,CUS004928,INS000003,Card Issue,Medium,Resolved,2025-08-07,2025-08-08
TKT004108,CUS008560,INS000004,Transaction Issue,Medium,Open,2025-08-01,
TKT004109,CUS000854,INS000002,Card Issue,Medium,Closed,2024-10-18,2024-10-24
TKT004110,CUS005972,INS000003,Payment Issue,Medium,Closed,2026-07-25,2026-07-30
TKT004111,CUS001209,INS000002,Account Issue,Low,Resolved,2025-08-30,2025-09-03
TKT004112,CUS003072,INS000004,Loan Query,Medium,Resolved,2025-09-29,2025-10-02
TKT004113,CUS005695,INS000001,Account Issue,Medium,Resolved,2025-08-08,2025-08-14
TKT004114,CUS004574,INS000005,Loan Query,High,Open,2025-08-06,
TKT004115,CUS007262,INS000005,Payment Issue,Low,Open,2024-09-07,
TKT004116,CUS008427,INS000003,Technical Issue,High,Resolved,2024-12-03,2024-12-05
TKT004117,CUS008687,INS000004,Account Issue,Low,Closed,2026-04-21,2026-04-25
TKT004118,CUS000304,INS000005,Loan Query,Low,Resolved,2024-10-07,2024-10-09
TKT004119,CUS003366,INS000003,Payment Issue,Low,Resolved,2026-05-25,2026-05-30
TKT004120,CUS007883,INS000002,Card Issue,Low,Resolved,2026-01-26,2026-01-28
TKT004121,CUS001251,INS000004,Account Issue,High,Resolved,2024-09-20,2024-09-26
TKT004122,CUS003040,INS000001,Payment Issue,Medium,Resolved,2024-10-30,2024-11-03
TKT004123,CUS007704,INS000005,Technical Issue,Low,Resolved,2025-05-19,2025-05-22
TKT004124,CUS000386,INS000001,Technical Issue,Low,Resolved,2026-05-20,2026-05-23
TKT004125,CUS001434,INS000005,Transaction Issue,High,Open,2026-06-06,
TKT004126,CUS007537,INS000004,Technical Issue,High,Resolved,2026-04-22,2026-04-25
TKT004127,CUS004511,INS000001,Payment Issue,Medium,Resolved,2026-07-26,2026-07-30
TKT004128,CUS003572,INS000004,Transaction Issue,Low,Closed,2025-02-28,2025-03-04
TKT004129,CUS001950,INS000005,Account Issue,Low,Resolved,2025-03-01,2025-03-07
TKT004130,CUS002703,INS000002,Payment Issue,Medium,Resolved,2026-07-29,2026-07-31
TKT004131,CUS003646,INS000002,Card Issue,High,Resolved,2025-12-18,2025-12-21
TKT004132,CUS000414,INS000004,Fraud Report,Low,Resolved,2025-06-17,2025-06-21
TKT004133,CUS007827,INS000001,Payment Issue,Medium,Resolved,2025-08-21,2025-08-28
TKT004134,CUS005396,INS000004,Payment Issue,Low,Closed,2026-02-17,2026-02-23
TKT004135,CUS002770,INS000003,Account Issue,Low,Resolved,2024-09-03,2024-09-09
TKT004136,CUS009207,INS000005,Payment Issue,Critical,Open,2025-06-03,
TKT004137,CUS003473,INS000002,Payment Issue,Low,Resolved,2025-03-17,2025-03-23
TKT004138,CUS007026,INS000005,Payment Issue,Medium,Closed,2026-02-17,2026-02-24
TKT004139,CUS006944,INS000001,Card Issue,Low,Closed,2025-10-10,2025-10-14
TKT004140,CUS006386,INS000002,Payment Issue,Low,Resolved,2025-12-22,2025-12-25
TKT004141,CUS004911,INS000001,Technical Issue,Critical,Resolved,2026-06-04,2026-06-07
TKT004142,CUS009813,INS000005,Transaction Issue,Low,Closed,2025-04-05,2025-04-11
TKT004143,CUS003846,INS000002,Transaction Issue,Medium,Resolved,2026-06-09,2026-06-16
TKT004144,CUS006941,INS000004,Payment Issue,Medium,Closed,2025-05-28,2025-06-04
TKT004145,CUS004653,INS000003,Account Issue,Medium,Resolved,2026-04-20,2026-04-22
TKT004146,CUS007267,INS000002,Transaction Issue,Low,Resolved,2026-05-18,2026-05-19
TKT004147,CUS003636,INS000005,Fraud Report,Medium,Resolved,2025-03-31,2025-04-05
TKT004148,CUS006715,INS000005,Transaction Issue,Medium,Closed,2026-01-06,2026-01-12
TKT004149,CUS002933,INS000001,Payment Issue,Medium,Resolved,2025-11-23,2025-11-26
TKT004150,CUS001971,INS000001,Card Issue,Medium,Resolved,2025-06-30,2025-07-05
TKT004151,CUS007448,INS000005,Technical Issue,Low,Resolved,2025-09-17,2025-09-19
TKT004152,CUS001052,INS000005,Technical Issue,Medium,Resolved,2024-12-14,2024-12-16
TKT004153,CUS006912,INS000001,Transaction Issue,High,Open,2026-05-14,
TKT004154,CUS004360,INS000002,Fraud Report,Low,Open,2025-07-30,
TKT004155,CUS001357,INS000003,Fraud Report,Critical,Closed,2024-10-22,2024-10-26
TKT004156,CUS001060,INS000005,Account Issue,Low,Open,2024-10-20,
TKT004157,CUS008679,INS000005,Card Issue,Medium,Resolved,2025-05-01,2025-05-03
TKT004158,CUS003412,INS000002,Payment Issue,Low,Resolved,2024-12-12,2024-12-19
TKT004159,CUS008984,INS000002,Payment Issue,Critical,In Progress,2024-10-05,
TKT004160,CUS009270,INS000005,Account Issue,Low,Resolved,2025-11-29,2025-12-06
TKT004161,CUS001081,INS000001,Technical Issue,Medium,In Progress,2024-09-18,
TKT004162,CUS005420,INS000005,Transaction Issue,Medium,In Progress,2024-08-19,
TKT004163,CUS008895,INS000005,Account Issue,High,Open,2026-06-21,
TKT004164,CUS003673,INS000005,Payment Issue,Medium,Open,2024-08-14,
TKT004165,CUS005232,INS000003,Fraud Report,Low,Resolved,2024-10-22,2024-10-25
TKT004166,CUS001145,INS000005,Account Issue,Critical,Resolved,2024-08-15,2024-08-16
TKT004167,CUS001875,INS000001,Fraud Report,Medium,Closed,2024-10-20,2024-10-25
TKT004168,CUS007811,INS000005,Fraud Report,Medium,Resolved,2025-02-23,2025-03-02
TKT004169,CUS004791,INS000004,Fraud Report,Low,Open,2026-04-11,
TKT004170,CUS008823,INS000004,Loan Query,Low,Resolved,2025-05-09,2025-05-10
TKT004171,CUS003326,INS000001,Payment Issue,High,Resolved,2025-08-23,2025-08-25
TKT004172,CUS002725,INS000004,Fraud Report,Low,Closed,2026-05-10,2026-05-12
TKT004173,CUS003217,INS000001,Payment Issue,High,In Progress,2025-06-03,
TKT004174,CUS001530,INS000002,Loan Query,High,Open,2026-01-12,
TKT004175,CUS006473,INS000003,Payment Issue,High,Closed,2025-05-30,2025-05-31
TKT004176,CUS007438,INS000003,Card Issue,Low,Resolved,2024-11-06,2024-11-13
TKT004177,CUS000004,INS000005,Payment Issue,Medium,Closed,2025-02-21,2025-02-24
TKT004178,CUS006856,INS000004,Technical Issue,Medium,Resolved,2024-09-26,2024-09-30
TKT004179,CUS000479,INS000005,Transaction Issue,Medium,Resolved,2026-03-12,2026-03-13
TKT004180,CUS001688,INS000003,Account Issue,Low,Resolved,2025-06-27,2025-07-01
TKT004181,CUS000319,INS000002,Fraud Report,Low,Open,2024-10-13,
TKT004182,CUS002510,INS000004,Card Issue,Low,Resolved,2026-07-05,2026-07-09
TKT004183,CUS008681,INS000005,Payment Issue,Low,In Progress,2025-04-07,
TKT004184,CUS002947,INS000004,Payment Issue,Critical,Resolved,2025-01-13,2025-01-20
TKT004185,CUS007021,INS000005,Transaction Issue,High,In Progress,2025-03-11,
TKT004186,CUS003052,INS000003,Payment Issue,Medium,Resolved,2025-11-28,2025-12-04
TKT004187,CUS008885,INS000001,Account Issue,Low,Resolved,2026-02-15,2026-02-22
TKT004188,CUS001998,INS000001,Loan Query,Medium,Closed,2026-05-06,2026-05-07
TKT004189,CUS001105,INS000003,Payment Issue,Medium,Resolved,2025-01-01,2025-01-06
TKT004190,CUS007394,INS000005,Transaction Issue,Medium,Open,2026-01-27,
TKT004191,CUS000443,INS000003,Transaction Issue,Medium,Resolved,2025-06-30,2025-07-06
TKT004192,CUS002205,INS000005,Loan Query,Low,Closed,2025-03-24,2025-03-30
TKT004193,CUS007586,INS000004,Technical Issue,Medium,Resolved,2025-08-16,2025-08-21
TKT004194,CUS006789,INS000004,Account Issue,High,Resolved,2026-06-13,2026-06-14
TKT004195,CUS001152,INS000002,Loan Query,Low,Closed,2025-02-11,2025-02-18
TKT004196,CUS002940,INS000003,Account Issue,High,Closed,2026-05-22,2026-05-26
TKT004197,CUS007043,INS000005,Payment Issue,Medium,Resolved,2024-09-30,2024-10-04
TKT004198,CUS002407,INS000001,Transaction Issue,Low,Resolved,2025-01-04,2025-01-07
TKT004199,CUS005446,INS000001,Technical Issue,Medium,Closed,2026-03-03,2026-03-06
TKT004200,CUS000908,INS000003,Fraud Report,High,Closed,2026-07-27,2026-07-28
TKT004201,CUS002264,INS000004,Payment Issue,Medium,Resolved,2024-12-08,2024-12-11
TKT004202,CUS002485,INS000003,Loan Query,Low,Resolved,2024-10-11,2024-10-18
TKT004203,CUS004016,INS000002,Loan Query,Medium,Resolved,2026-07-07,2026-07-14
TKT004204,CUS002777,INS000003,Payment Issue,High,Resolved,2024-12-31,2025-01-02
TKT004205,CUS005924,INS000001,Transaction Issue,Low,Resolved,2026-02-01,2026-02-06
TKT004206,CUS009297,INS000003,Payment Issue,Medium,Open,2025-06-11,
TKT004207,CUS008162,INS000002,Card Issue,Low,Closed,2025-09-02,2025-09-08
TKT004208,CUS005798,INS000002,Card Issue,Medium,Resolved,2026-07-21,2026-07-22
TKT004209,CUS006827,INS000005,Transaction Issue,Critical,Resolved,2024-10-07,2024-10-08
TKT004210,CUS007968,INS000005,Account Issue,Low,Closed,2025-01-30,2025-02-02
TKT004211,CUS005816,INS000003,Fraud Report,Critical,Closed,2025-04-26,2025-05-01
TKT004212,CUS000869,INS000002,Loan Query,Medium,Closed,2025-11-22,2025-11-27
TKT004213,CUS000411,INS000002,Fraud Report,Low,Resolved,2025-04-15,2025-04-17
TKT004214,CUS008109,INS000003,Fraud Report,Medium,Open,2025-08-26,
TKT004215,CUS003683,INS000005,Transaction Issue,Low,Closed,2025-08-10,2025-08-11
TKT004216,CUS001540,INS000004,Loan Query,Low,Open,2025-01-28,
TKT004217,CUS006146,INS000005,Payment Issue,Medium,Resolved,2026-02-10,2026-02-15
TKT004218,CUS002594,INS000002,Payment Issue,Low,Resolved,2025-07-26,2025-07-31
TKT004219,CUS007335,INS000002,Account Issue,Low,Resolved,2026-02-01,2026-02-02
TKT004220,CUS009550,INS000001,Transaction Issue,Medium,Closed,2025-06-21,2025-06-26
TKT004221,CUS005987,INS000003,Transaction Issue,Low,Closed,2024-11-20,2024-11-27
TKT004222,CUS007848,INS000005,Fraud Report,High,Resolved,2026-05-05,2026-05-11
TKT004223,CUS004593,INS000002,Fraud Report,Medium,In Progress,2026-04-07,
TKT004224,CUS000916,INS000005,Payment Issue,Low,Resolved,2026-05-09,2026-05-16
TKT004225,CUS005342,INS000005,Transaction Issue,Low,Closed,2025-10-07,2025-10-09
TKT004226,CUS004928,INS000003,Transaction Issue,Critical,Resolved,2025-05-14,2025-05-16
TKT004227,CUS001080,INS000002,Technical Issue,Low,Resolved,2025-11-06,2025-11-12
TKT004228,CUS000015,INS000004,Account Issue,Medium,Resolved,2025-12-10,2025-12-16
TKT004229,CUS001166,INS000002,Transaction Issue,Low,Resolved,2024-10-18,2024-10-20
TKT004230,CUS003917,INS000001,Payment Issue,Medium,Resolved,2025-12-04,2025-12-06
TKT004231,CUS000988,INS000004,Transaction Issue,Low,Resolved,2025-04-10,2025-04-14
TKT004232,CUS001937,INS000003,Account Issue,Medium,Closed,2026-01-24,2026-01-25
TKT004233,CUS002358,INS000005,Loan Query,Medium,Closed,2024-09-20,2024-09-24
TKT004234,CUS007822,INS000002,Card Issue,Low,In Progress,2026-03-12,
TKT004235,CUS002088,INS000004,Account Issue,Low,In Progress,2025-02-05,
TKT004236,CUS002435,INS000004,Payment Issue,Low,Closed,2025-08-01,2025-08-04
TKT004237,CUS002273,INS000005,Account Issue,Medium,Resolved,2025-07-02,2025-07-04
TKT004238,CUS000850,INS000003,Payment Issue,Low,Closed,2025-10-07,2025-10-10
TKT004239,CUS007978,INS000001,Technical Issue,Medium,In Progress,2024-09-30,
TKT004240,CUS001289,INS000003,Transaction Issue,Low,Closed,2025-07-07,2025-07-09
TKT004241,CUS003546,INS000005,Transaction Issue,Low,Resolved,2025-07-15,2025-07-17
TKT004242,CUS000536,INS000005,Account Issue,Low,Resolved,2026-04-06,2026-04-11
TKT004243,CUS006702,INS000002,Transaction Issue,Medium,Resolved,2025-11-14,2025-11-17
TKT004244,CUS009282,INS000003,Payment Issue,Critical,Resolved,2026-02-03,2026-02-07
TKT004245,CUS008997,INS000004,Transaction Issue,Low,Resolved,2026-06-05,2026-06-10
TKT004246,CUS009952,INS000001,Card Issue,Medium,Resolved,2025-03-14,2025-03-18
TKT004247,CUS000217,INS000004,Payment Issue,Medium,Resolved,2024-09-23,2024-09-27
TKT004248,CUS001317,INS000004,Account Issue,Low,In Progress,2024-08-14,
TKT004249,CUS002626,INS000002,Payment Issue,Medium,Closed,2025-10-28,2025-10-29
TKT004250,CUS006842,INS000003,Transaction Issue,Low,Closed,2026-03-06,2026-03-08
TKT004251,CUS004613,INS000001,Loan Query,Medium,Closed,2026-05-18,2026-05-19
TKT004252,CUS001228,INS000001,Account Issue,Low,Resolved,2025-08-09,2025-08-10
TKT004253,CUS002767,INS000002,Fraud Report,Medium,Resolved,2024-09-11,2024-09-17
TKT004254,CUS009788,INS000004,Payment Issue,Low,Closed,2025-05-03,2025-05-05
TKT004255,CUS009639,INS000001,Account Issue,High,Resolved,2026-05-11,2026-05-12
TKT004256,CUS002859,INS000005,Card Issue,Low,Open,2025-12-12,
TKT004257,CUS004486,INS000004,Loan Query,Low,Resolved,2025-11-04,2025-11-11
TKT004258,CUS006068,INS000005,Loan Query,Low,Resolved,2026-01-13,2026-01-17
TKT004259,CUS008698,INS000003,Account Issue,Low,Resolved,2025-09-21,2025-09-25
TKT004260,CUS005307,INS000003,Card Issue,High,Closed,2026-07-16,2026-07-19
TKT004261,CUS007817,INS000005,Payment Issue,High,Closed,2025-08-29,2025-08-31
TKT004262,CUS003436,INS000003,Account Issue,Medium,Resolved,2026-05-16,2026-05-17
TKT004263,CUS000928,INS000004,Transaction Issue,Low,Closed,2025-01-28,2025-02-04
TKT004264,CUS007228,INS000002,Account Issue,Low,In Progress,2025-07-18,
TKT004265,CUS007319,INS000002,Transaction Issue,Low,Open,2025-08-11,
TKT004266,CUS004720,INS000001,Transaction Issue,Low,Resolved,2024-10-14,2024-10-17
TKT004267,CUS003703,INS000004,Card Issue,Medium,Resolved,2025-06-26,2025-07-02
TKT004268,CUS000383,INS000001,Payment Issue,Medium,In Progress,2025-05-14,
TKT004269,CUS008430,INS000003,Account Issue,Low,Resolved,2026-01-24,2026-01-26
TKT004270,CUS004938,INS000002,Fraud Report,Medium,Resolved,2025-03-15,2025-03-17
TKT004271,CUS002200,INS000005,Payment Issue,Medium,Resolved,2024-08-13,2024-08-19
TKT004272,CUS001378,INS000002,Loan Query,Medium,Resolved,2025-05-24,2025-05-25
TKT004273,CUS006798,INS000002,Account Issue,Low,Closed,2025-03-06,2025-03-13
TKT004274,CUS008917,INS000004,Transaction Issue,Medium,In Progress,2026-08-08,
TKT004275,CUS006952,INS000003,Transaction Issue,High,Resolved,2026-02-14,2026-02-19
TKT004276,CUS002350,INS000005,Card Issue,Low,Closed,2025-03-06,2025-03-11
TKT004277,CUS003361,INS000005,Payment Issue,Medium,Closed,2025-01-19,2025-01-24
TKT004278,CUS006309,INS000004,Loan Query,Medium,In Progress,2026-07-23,
TKT004279,CUS009480,INS000001,Account Issue,Low,Open,2026-03-17,
TKT004280,CUS006248,INS000004,Account Issue,Medium,Open,2025-03-26,
TKT004281,CUS003351,INS000003,Payment Issue,Low,Closed,2025-12-27,2025-12-28
TKT004282,CUS005445,INS000002,Transaction Issue,Low,Closed,2025-05-22,2025-05-26
TKT004283,CUS000672,INS000001,Account Issue,Low,Resolved,2025-07-11,2025-07-12
TKT004284,CUS007829,INS000005,Transaction Issue,Low,Closed,2026-08-03,2026-08-08
TKT004285,CUS009837,INS000003,Transaction Issue,High,Closed,2025-10-23,2025-10-27
TKT004286,CUS004049,INS000004,Technical Issue,High,Closed,2024-12-04,2024-12-06
TKT004287,CUS001265,INS000001,Transaction Issue,Medium,Resolved,2026-02-11,2026-02-18
TKT004288,CUS008691,INS000004,Transaction Issue,High,Open,2026-07-26,
TKT004289,CUS003937,INS000003,Transaction Issue,Medium,Resolved,2026-01-18,2026-01-22
TKT004290,CUS006106,INS000004,Transaction Issue,Medium,Open,2025-01-23,
TKT004291,CUS007207,INS000003,Transaction Issue,Medium,Open,2026-07-09,
TKT004292,CUS008590,INS000004,Technical Issue,Low,Resolved,2026-07-25,2026-07-28
TKT004293,CUS006456,INS000003,Technical Issue,Low,Resolved,2026-04-30,2026-05-03
TKT004294,CUS003130,INS000004,Transaction Issue,Medium,Open,2025-03-29,
TKT004295,CUS002000,INS000003,Payment Issue,Low,Resolved,2026-06-08,2026-06-14
TKT004296,CUS008167,INS000001,Loan Query,Low,Resolved,2024-11-04,2024-11-07
TKT004297,CUS007301,INS000004,Transaction Issue,High,Resolved,2024-10-12,2024-10-19
TKT004298,CUS006706,INS000005,Loan Query,Medium,Closed,2026-06-06,2026-06-12
TKT004299,CUS008180,INS000004,Loan Query,Low,Closed,2026-07-04,2026-07-10
TKT004300,CUS009718,INS000003,Loan Query,High,Closed,2025-11-07,2025-11-13
TKT004301,CUS006484,INS000004,Transaction Issue,Medium,Resolved,2025-06-09,2025-06-12
TKT004302,CUS005458,INS000002,Account Issue,Low,Resolved,2025-10-12,2025-10-15
TKT004303,CUS004657,INS000002,Account Issue,Low,Resolved,2024-11-16,2024-11-22
TKT004304,CUS003893,INS000003,Fraud Report,Medium,Resolved,2025-11-13,2025-11-18
TKT004305,CUS004805,INS000002,Transaction Issue,Low,Resolved,2024-09-18,2024-09-19
TKT004306,CUS002540,INS000002,Card Issue,Medium,In Progress,2026-07-14,
